"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "AMY" "GO:0050731" "positive regulation of peptidyl-tyrosine phosphorylation" "6/40" "190/18800" 2.83979055568174e-06 0.00375704290516694 0.00254385448724754 "CD24/VEGFA/RELN/CSF1R/IGF2/HGF" 6
"2" "AMY" "GO:0061042" "vascular wound healing" "3/40" "22/18800" 1.3361032787233e-05 0.00770100495758769 0.00521426997565909 "VEGFA/NDNF/CXCR4" 3
"3" "AMY" "GO:0050730" "regulation of peptidyl-tyrosine phosphorylation" "6/40" "261/18800" 1.7462596275709e-05 0.00770100495758769 0.00521426997565909 "CD24/VEGFA/RELN/CSF1R/IGF2/HGF" 6
"4" "AMY" "GO:0060055" "angiogenesis involved in wound healing" "3/40" "31/18800" 3.84841521692696e-05 0.0110802054218386 0.00750229129489168 "VEGFA/NDNF/CXCR4" 3
"5" "AMY" "GO:0022604" "regulation of cell morphogenesis" "6/40" "305/18800" 4.18753039374095e-05 0.0110802054218386 0.00750229129489168 "VEGFA/RELN/CSF1R/MYADM/SYT1/CXCR4" 6
"6" "AMY" "GO:0097475" "motor neuron migration" "2/40" "6/18800" 6.58538253192956e-05 0.0145207684829047 0.00983186058714396 "VEGFA/RELN" 2
"7" "AMY" "GO:0018108" "peptidyl-tyrosine phosphorylation" "6/40" "373/18800" 0.000127156420615422 0.0219680960289059 0.014874368238532 "CD24/VEGFA/RELN/CSF1R/IGF2/HGF" 6
"8" "AMY" "GO:0018212" "peptidyl-tyrosine modification" "6/40" "376/18800" 0.000132838071225433 0.0219680960289059 0.014874368238532 "CD24/VEGFA/RELN/CSF1R/IGF2/HGF" 6
"9" "AMY" "GO:0061098" "positive regulation of protein tyrosine kinase activity" "3/40" "55/18800" 0.000216804884182151 0.0318703179747762 0.0215790592326328 "CD24/RELN/CSF1R" 3
"10" "AMY" "GO:0010976" "positive regulation of neuron projection development" "4/40" "150/18800" 0.000284565638414641 0.0376480339622571 0.0254910903464063 "RELN/NDNF/STYXL1/HGF" 4
