"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "FC" "GO:0032437" "cuticular plate" "1/3" "9/19594" 0.00137741027699945 0.0143184866943516 0.00289847908792542 "CALB1" 1
"2" "FC" "GO:0099523" "presynaptic cytosol" "1/3" "9/19594" 0.00137741027699945 0.0143184866943516 0.00289847908792542 "CALB1" 1
"3" "FC" "GO:0099524" "postsynaptic cytosol" "1/3" "12/19594" 0.00183626580273277 0.0143184866943516 0.00289847908792542 "CALB1" 1
"4" "FC" "GO:0099522" "cytosolic region" "1/3" "15/19594" 0.00229498074772994 0.0143184866943516 0.00289847908792542 "CALB1" 1
"5" "FC" "GO:0044305" "calyx of Held" "1/3" "18/19594" 0.00275355513352915 0.0143184866943516 0.00289847908792542 "CALB1" 1
"6" "FC" "GO:0098686" "hippocampal mossy fiber to CA3 synapse" "1/3" "34/19594" 0.0051969121916412 0.0225199528304452 0.00455869490494842 "CALB1" 1
"7" "FC" "GO:0043195" "terminal bouton" "1/3" "48/19594" 0.0073315729740826 0.0267978489533768 0.00542466578003578 "CALB1" 1
"8" "FC" "GO:0032420" "stereocilium" "1/3" "54/19594" 0.00824549198565439 0.0267978489533768 0.00542466578003578 "CALB1" 1
"9" "FC" "GO:0032421" "stereocilium bundle" "1/3" "62/19594" 0.00946317784918016 0.027338069342076 0.00553402213402349 "CALB1" 1
"10" "FC" "GO:0098982" "GABA-ergic synapse" "1/3" "70/19594" 0.0106798665801633 0.0277676531084246 0.00562098241061226 "CALB1" 1
"11" "FC" "GO:0030864" "cortical actin cytoskeleton" "1/3" "79/19594" 0.0120474500260719 0.0284757909707154 0.00576433015601526 "CALB1" 1
"12" "FC" "GO:0030863" "cortical cytoskeleton" "1/3" "107/19594" 0.0162940931802247 0.0344050040533306 0.00696457571929769 "CALB1" 1
"13" "FC" "GO:0043679" "axon terminus" "1/3" "113/19594" 0.0172025020266653 0.0344050040533306 0.00696457571929769 "CALB1" 1
"14" "FC" "GO:0044306" "neuron projection terminus" "1/3" "129/19594" 0.0196221911309774 0.0364412121003866 0.00737676358307421 "CALB1" 1
"15" "FC" "GO:0098862" "cluster of actin-based cell projections" "1/3" "158/19594" 0.0239977486843722 0.0401560069331169 0.00812874634273621 "CALB1" 1
"16" "FC" "GO:0043197" "dendritic spine" "1/3" "172/19594" 0.0261054190248549 0.0401560069331169 0.00812874634273621 "CALB1" 1
"17" "FC" "GO:0044309" "neuron spine" "1/3" "173/19594" 0.026255850687038 0.0401560069331169 0.00812874634273621 "CALB1" 1
"18" "FC" "GO:0098858" "actin-based cell projection" "1/3" "217/19594" 0.0328595184097242 0.0474637488140461 0.00960804631863282 "CALB1" 1
"19" "HIP" "GO:0072562" "blood microparticle" "3/13" "147/19594" 0.00011197715823555 0.00660665233589745 0.00436121563654248 "CP/AGT/SERPINA3" 3
"20" "OC" "GO:1902711" "GABA-A receptor complex" "1/2" "19/19594" 0.00193847834982153 0.0224105822446673 NA "GABRA4" 1
"21" "OC" "GO:1902710" "GABA receptor complex" "1/2" "21/19594" 0.00214241930043768 0.0224105822446673 NA "GABRA4" 1
"22" "OC" "GO:0032590" "dendrite membrane" "1/2" "41/19594" 0.00418068269044369 0.0224105822446673 NA "GABRA4" 1
"23" "OC" "GO:0034707" "chloride channel complex" "1/2" "52/19594" 0.00530083931492653 0.0224105822446673 NA "GABRA4" 1
"24" "OC" "GO:0032589" "neuron projection membrane" "1/2" "58/19594" 0.00591156814680815 0.0224105822446673 NA "GABRA4" 1
"25" "OC" "GO:0098982" "GABA-ergic synapse" "1/2" "70/19594" 0.00713246317173255 0.0224105822446673 NA "GABRA4" 1
"26" "OC" "GO:0099060" "integral component of postsynaptic specialization membrane" "1/2" "77/19594" 0.0078443054966153 0.0224105822446673 NA "GABRA4" 1
"27" "OC" "GO:0098948" "intrinsic component of postsynaptic specialization membrane" "1/2" "80/19594" 0.00814930263442448 0.0224105822446673 NA "GABRA4" 1
"28" "OC" "GO:0099634" "postsynaptic specialization membrane" "1/2" "116/19594" 0.0118056111356768 0.0250315519265554 NA "GABRA4" 1
"29" "OC" "GO:0099055" "integral component of postsynaptic membrane" "1/2" "118/19594" 0.0120085414202288 0.0250315519265554 NA "GABRA4" 1
"30" "OC" "GO:0098936" "intrinsic component of postsynaptic membrane" "1/2" "123/19594" 0.0125157759632777 0.0250315519265554 NA "GABRA4" 1
"31" "OC" "GO:0099699" "integral component of synaptic membrane" "1/2" "149/19594" 0.015151296110721 0.0275258308904019 NA "GABRA4" 1
"32" "OC" "GO:0099240" "intrinsic component of synaptic membrane" "1/2" "160/19594" 0.0162652637079648 0.0275258308904019 NA "GABRA4" 1
"33" "OC" "GO:0031256" "leading edge membrane" "1/2" "175/19594" 0.0177832945557957 0.0279451771591076 NA "GABRA4" 1
"34" "OC" "GO:0045211" "postsynaptic membrane" "1/2" "271/19594" 0.0274709351324772 0.0402907048609666 NA "GABRA4" 1
"35" "OC" "GO:0034702" "ion channel complex" "1/2" "294/19594" 0.0297848029905254 0.0409541041119725 NA "GABRA4" 1
"36" "OC" "GO:0031253" "cell projection membrane" "1/2" "339/19594" 0.0343039650393728 0.0419231238316876 NA "GABRA4" 1
"37" "OC" "GO:0099572" "postsynaptic specialization" "1/2" "341/19594" 0.0345045718339004 0.0419231238316876 NA "GABRA4" 1
"38" "OC" "GO:0097060" "synaptic membrane" "1/2" "373/19594" 0.0377114465136686 0.0419231238316876 NA "GABRA4" 1
"39" "OC" "GO:1902495" "transmembrane transporter complex" "1/2" "377/19594" 0.0381119307560797 0.0419231238316876 NA "GABRA4" 1
"40" "OC" "GO:1990351" "transporter complex" "1/2" "399/19594" 0.0403131041383383 0.0420122838541493 NA "GABRA4" 1
"41" "OC" "GO:0031252" "cell leading edge" "1/2" "416/19594" 0.0420122838541493 0.0420122838541493 NA "GABRA4" 1
"42" "STR" "GO:0098574" "cytoplasmic side of lysosomal membrane" "1/1" "7/19594" 0.000357252220067328 0.00204144125752759 NA "GFAP" 1
"43" "STR" "GO:0097450" "astrocyte end-foot" "1/1" "8/19594" 0.000408288251505518 0.00204144125752759 NA "GFAP" 1
"44" "STR" "GO:0097449" "astrocyte projection" "1/1" "19/19594" 0.000969684597325715 0.00323228199108572 NA "GFAP" 1
"45" "STR" "GO:0097386" "glial cell projection" "1/1" "33/19594" 0.00168418903746037 0.00421047259365093 NA "GFAP" 1
"46" "STR" "GO:0098562" "cytoplasmic side of membrane" "1/1" "193/19594" 0.00984995406757183 0.0183729713177503 NA "GFAP" 1
"47" "STR" "GO:0005882" "intermediate filament" "1/1" "216/19594" 0.0110237827906502 0.0183729713177503 NA "GFAP" 1
"48" "STR" "GO:0045111" "intermediate filament cytoskeleton" "1/1" "257/19594" 0.0131162600796163 0.0187375143994519 NA "GFAP" 1
"49" "STR" "GO:0005765" "lysosomal membrane" "1/1" "404/19594" 0.0206185567010309 0.0229095074455898 NA "GFAP" 1
"50" "STR" "GO:0098852" "lytic vacuole membrane" "1/1" "404/19594" 0.0206185567010309 0.0229095074455898 NA "GFAP" 1
"51" "STR" "GO:0005774" "vacuolar membrane" "1/1" "449/19594" 0.0229151781157495 0.0229151781157495 NA "GFAP" 1
"52" "TC" "GO:0030485" "smooth muscle contractile fiber" "1/7" "3/19594" 0.00107142848213226 0.034677029489741 0.014314563256859 "NPNT" 1
"53" "TC" "GO:0097450" "astrocyte end-foot" "1/7" "8/19594" 0.00285495606775743 0.034677029489741 0.014314563256859 "AQP4" 1
"54" "TC" "GO:0009925" "basal plasma membrane" "2/7" "251/19594" 0.00328980642137259 0.034677029489741 0.014314563256859 "MET/AQP4" 2
"55" "TC" "GO:0045178" "basal part of cell" "2/7" "269/19594" 0.00376797316276522 0.034677029489741 0.014314563256859 "MET/AQP4" 2
"56" "TC" "GO:0042627" "chylomicron" "1/7" "13/19594" 0.00463575348620182 0.034677029489741 0.014314563256859 "LPL" 1
"57" "TC" "GO:0031253" "cell projection membrane" "2/7" "339/19594" 0.00591749963346048 0.034677029489741 0.014314563256859 "GABRA4/AQP4" 2
"58" "TC" "GO:0097449" "astrocyte projection" "1/7" "19/19594" 0.00676911147231329 0.034677029489741 0.014314563256859 "AQP4" 1
"59" "TC" "GO:1902711" "GABA-A receptor complex" "1/7" "19/19594" 0.00676911147231329 0.034677029489741 0.014314563256859 "GABRA4" 1
"60" "TC" "GO:0034361" "very-low-density lipoprotein particle" "1/7" "20/19594" 0.00712428982325564 0.034677029489741 0.014314563256859 "LPL" 1
"61" "TC" "GO:0034385" "triglyceride-rich plasma lipoprotein particle" "1/7" "20/19594" 0.00712428982325564 0.034677029489741 0.014314563256859 "LPL" 1
"62" "TC" "GO:1902710" "GABA receptor complex" "1/7" "21/19594" 0.00747935930170884 0.034677029489741 0.014314563256859 "GABRA4" 1
"63" "TC" "GO:0062023" "collagen-containing extracellular matrix" "2/7" "429/19594" 0.00933748380108483 0.0396843061546105 0.016381550528219 "SERPINA3/NPNT" 2
"64" "TC" "GO:0097386" "glial cell projection" "1/7" "33/19594" 0.0117317111068238 0.0434940093064218 0.0179541834082236 "AQP4" 1
"65" "TC" "GO:0034358" "plasma lipoprotein particle" "1/7" "36/19594" 0.0127923556783593 0.0434940093064218 0.0179541834082236 "LPL" 1
"66" "TC" "GO:1990777" "lipoprotein particle" "1/7" "36/19594" 0.0127923556783593 0.0434940093064218 0.0179541834082236 "LPL" 1
"67" "TC" "GO:0032994" "protein-lipid complex" "1/7" "39/19594" 0.0138520243962377 0.0436737853103788 0.0180283943489696 "LPL" 1
"68" "TC" "GO:0032590" "dendrite membrane" "1/7" "41/19594" 0.0145579284367929 0.0436737853103788 0.0180283943489696 "GABRA4" 1
"69" "TC" "GO:0030315" "T-tubule" "1/7" "51/19594" 0.0180809556906034 0.0494771504373704 0.020424004308512 "AQP4" 1
"70" "TC" "GO:0034707" "chloride channel complex" "1/7" "52/19594" 0.0184326638884321 0.0494771504373704 0.020424004308512 "GABRA4" 1
"71" "THA" "GO:0043203" "axon hillock" "1/6" "7/19594" 0.00214187284877032 0.0342699655803251 0.0157822209909392 "SERPINF1" 1
