"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "AMY" "GO:0099509" "regulation of presynaptic cytosolic calcium ion concentration" "1/4" "15/18800" 0.00318792585396743 0.0342006903244359 0.0140872408659004 "SCGN" 1
"2" "AMY" "GO:0009048" "dosage compensation by inactivation of X chromosome" "1/4" "19/18800" 0.00403675058793762 0.0342006903244359 0.0140872408659004 "XIST" 1
"3" "AMY" "GO:0007549" "dosage compensation" "1/4" "21/18800" 0.00446095960753512 0.0342006903244359 0.0140872408659004 "XIST" 1
"4" "AMY" "GO:0070050" "neuron cellular homeostasis" "1/4" "33/18800" 0.0070033686803963 0.0402693699122788 0.0165869258219913 "SCGN" 1
"5" "AMY" "GO:1900271" "regulation of long-term synaptic potentiation" "1/4" "45/18800" 0.00954090503541094 0.0438881631628903 0.0180775042776207 "SCGN" 1
"6" "CBC" "GO:2000171" "negative regulation of dendrite development" "2/10" "5/18800" 2.54436965014002e-06 0.000277932230039782 0.000107272088787284 "DCC/BCL11A" 2
"7" "CBC" "GO:0048588" "developmental cell growth" "4/10" "227/18800" 4.10641780624773e-06 0.000277932230039782 0.000107272088787284 "SEMA3D/DCC/BCL11A/ISLR2" 4
"8" "CBC" "GO:0060560" "developmental growth involved in morphogenesis" "4/10" "234/18800" 4.63220383399637e-06 0.000277932230039782 0.000107272088787284 "SEMA3D/DCC/BCL11A/ISLR2" 4
"9" "CBC" "GO:0048638" "regulation of developmental growth" "4/10" "329/18800" 1.7795684915699e-05 0.000699715700044033 0.000270065708788925 "SEMA3D/DCC/BCL11A/ISLR2" 4
"10" "CBC" "GO:0061387" "regulation of extent of cell growth" "3/10" "108/18800" 2.14850548681526e-05 0.000699715700044033 0.000270065708788925 "SEMA3D/DCC/ISLR2" 3
"11" "CBC" "GO:0048640" "negative regulation of developmental growth" "3/10" "111/18800" 2.33238566681344e-05 0.000699715700044033 0.000270065708788925 "SEMA3D/DCC/BCL11A" 3
"12" "CBC" "GO:0010977" "negative regulation of neuron projection development" "3/10" "136/18800" 4.28148189667455e-05 0.000995175823845707 0.000384102949554483 "SEMA3D/DCC/BCL11A" 3
"13" "CBC" "GO:0001558" "regulation of cell growth" "4/10" "415/18800" 4.42300366153648e-05 0.000995175823845707 0.000384102949554483 "SEMA3D/DCC/BCL11A/ISLR2" 4
"14" "CBC" "GO:0010975" "regulation of neuron projection development" "4/10" "431/18800" 5.12706065232614e-05 0.00102541213046523 0.000395773102986579 "SEMA3D/DCC/BCL11A/ISLR2" 4
"15" "CBC" "GO:0050770" "regulation of axonogenesis" "3/10" "154/18800" 6.201279902071e-05 0.00111623038237278 0.000430825761617564 "SEMA3D/DCC/ISLR2" 3
"16" "CBC" "GO:0016049" "cell growth" "4/10" "484/18800" 8.0544724799817e-05 0.001187463855974 0.000458319383007509 "SEMA3D/DCC/BCL11A/ISLR2" 4
"17" "CBC" "GO:1990138" "neuron projection extension" "3/10" "172/18800" 8.61404425164294e-05 0.001187463855974 0.000458319383007509 "SEMA3D/BCL11A/ISLR2" 3
"18" "CBC" "GO:0060284" "regulation of cell development" "4/10" "500/18800" 9.13912612680903e-05 0.001187463855974 0.000458319383007509 "SEMA3D/DCC/BCL11A/ISLR2" 4
"19" "CBC" "GO:0008361" "regulation of cell size" "3/10" "179/18800" 9.69677309404714e-05 0.001187463855974 0.000458319383007509 "SEMA3D/DCC/ISLR2" 3
"20" "CBC" "GO:0010721" "negative regulation of cell development" "3/10" "181/18800" 0.000100216999072657 0.001187463855974 0.000458319383007509 "SEMA3D/DCC/BCL11A" 3
"21" "CBC" "GO:0030308" "negative regulation of cell growth" "3/10" "186/18800" 0.000108650218006065 0.001187463855974 0.000458319383007509 "SEMA3D/DCC/BCL11A" 3
"22" "CBC" "GO:0031345" "negative regulation of cell projection organization" "3/10" "188/18800" 0.000112149364175322 0.001187463855974 0.000458319383007509 "SEMA3D/DCC/BCL11A" 3
