"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "AMY" "GO:0072591" "citrate-L-glutamate ligase activity" "1/12" "1/18410" 0.000651819663226472 0.0172525896193543 0.0092516369359 "RIMKLB" 1
"2" "AMY" "GO:1990738" "pseudouridine 5'-phosphatase activity" "1/12" "1/18410" 0.000651819663226472 0.0172525896193543 0.0092516369359 "PUDP" 1
"3" "AMY" "GO:0005006" "epidermal growth factor-activated receptor activity" "1/12" "2/18410" 0.00130324984216301 0.0172525896193543 0.0092516369359 "EGFR" 1
"4" "AMY" "GO:0072590" "N-acetyl-L-aspartate-L-glutamate ligase activity" "1/12" "2/18410" 0.00130324984216301 0.0172525896193543 0.0092516369359 "RIMKLB" 1
"5" "AMY" "GO:0047376" "all-trans-retinyl-palmitate hydrolase, all-trans-retinol forming activity" "1/12" "3/18410" 0.00195429074839371 0.0172525896193543 0.0092516369359 "PNPLA4" 1
"6" "AMY" "GO:0005173" "stem cell factor receptor binding" "1/12" "4/18410" 0.00260494259339927 0.0172525896193543 0.0092516369359 "KITLG" 1
"7" "AMY" "GO:0048408" "epidermal growth factor binding" "1/12" "4/18410" 0.00260494259339927 0.0172525896193543 0.0092516369359 "EGFR" 1
"8" "AMY" "GO:0050253" "retinyl-palmitate esterase activity" "1/12" "4/18410" 0.00260494259339927 0.0172525896193543 0.0092516369359 "PNPLA4" 1
"9" "AMY" "GO:0019863" "IgE binding" "1/12" "5/18410" 0.00325520558855741 0.0172525896193543 0.0092516369359 "FCER1A" 1
"10" "AMY" "GO:0043035" "chromatin insulator sequence binding" "1/12" "5/18410" 0.00325520558855741 0.0172525896193543 0.0092516369359 "ZFX" 1
"11" "AMY" "GO:0030235" "nitric-oxide synthase regulator activity" "1/12" "7/18410" 0.00455456587432346 0.0211707075170168 0.0113527130677151 "EGFR" 1
"12" "AMY" "GO:0008083" "growth factor activity" "2/12" "162/18410" 0.00479336773970192 0.0211707075170168 0.0113527130677151 "KITLG/MSTN" 2
"13" "AMY" "GO:0046703" "natural killer cell lectin-like receptor binding" "1/12" "9/18410" 0.00585237329464428 0.0238596757397036 0.0127946622635948 "ULBP1" 1
"14" "AMY" "GO:0005125" "cytokine activity" "2/12" "235/18410" 0.00984264657133938 0.0372614477343562 0.0199813125884333 "KITLG/MSTN" 2
"15" "AMY" "GO:0033038" "bitter taste receptor activity" "1/12" "20/18410" 0.0129626319549345 0.045801299574102 0.0245607763356654 "TAS2R50" 1
"16" "AMY" "GO:0019865" "immunoglobulin binding" "1/12" "24/18410" 0.015536601402526 0.0469225107118704 0.0251620216329792 "FCER1A" 1
"17" "AMY" "GO:0004709" "MAP kinase kinase kinase activity" "1/12" "26/18410" 0.0168212774250102 0.0469225107118704 0.0251620216329792 "EGFR" 1
"18" "AMY" "GO:0004806" "triglyceride lipase activity" "1/12" "26/18410" 0.0168212774250102 0.0469225107118704 0.0251620216329792 "PNPLA4" 1
