"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "CBC" "GO:0006882" "cellular zinc ion homeostasis" "6/80" "39/18800" 1.43123933367098e-08 1.46253083023432e-05 1.15901198800252e-05 "MT1X/MT1M/MT2A/S100A8/MT1A/S100A9" 6
"2" "CBC" "GO:0055069" "zinc ion homeostasis" "6/80" "41/18800" 1.95918396548469e-08 1.46253083023432e-05 1.15901198800252e-05 "MT1X/MT1M/MT2A/S100A8/MT1A/S100A9" 6
"3" "CBC" "GO:0046916" "cellular transition metal ion homeostasis" "8/80" "115/18800" 3.07960167344828e-08 1.53261509948609e-05 1.21455167752837e-05 "MT1X/MT1M/CP/MT2A/S100A8/MT1A/TF/S100A9" 8
"4" "CBC" "GO:0071294" "cellular response to zinc ion" "5/80" "24/18800" 4.90359775064982e-08 1.83026786043005e-05 1.45043259782379e-05 "MT1X/MT1M/GLRA1/MT2A/MT1A" 5
"5" "CBC" "GO:0010043" "response to zinc ion" "6/80" "53/18800" 9.60583883416473e-08 2.86830347588159e-05 2.27304481044235e-05 "MT1X/MT1M/GLRA1/MT2A/S100A8/MT1A" 6
"6" "CBC" "GO:0055076" "transition metal ion homeostasis" "8/80" "139/18800" 1.3504372468718e-07 3.360338015966e-05 2.6629674833051e-05 "MT1X/MT1M/CP/MT2A/S100A8/MT1A/TF/S100A9" 8
"7" "CBC" "GO:0010038" "response to metal ion" "11/80" "351/18800" 2.72580288611917e-07 5.81374815567989e-05 4.60722172029767e-05 "MT1X/MT1M/GLRA1/MT2A/S100A8/MBP/CPNE4/TXNIP/MT1A/TF/TFAP2A" 11
"8" "CBC" "GO:0010273" "detoxification of copper ion" "4/80" "15/18800" 4.00378933931088e-07 6.6418416484346e-05 5.26346107296541e-05 "MT1X/MT1M/MT2A/MT1A" 4
"9" "CBC" "GO:1990169" "stress response to copper ion" "4/80" "15/18800" 4.00378933931088e-07 6.6418416484346e-05 5.26346107296541e-05 "MT1X/MT1M/MT2A/MT1A" 4
"10" "CBC" "GO:0061687" "detoxification of inorganic compound" "4/80" "18/18800" 8.8888040505695e-07 0.000132709844475003 0.000105168586872001 "MT1X/MT1M/MT2A/MT1A" 4
"11" "CBC" "GO:0097501" "stress response to metal ion" "4/80" "19/18800" 1.12227782302529e-06 0.000152323708161524 0.000120711987854586 "MT1X/MT1M/MT2A/MT1A" 4
"12" "CBC" "GO:0071248" "cellular response to metal ion" "8/80" "191/18800" 1.52100832815396e-06 0.000189238786161155 0.000149966084284654 "MT1X/MT1M/GLRA1/MT2A/CPNE4/MT1A/TF/TFAP2A" 8
"13" "CBC" "GO:0035425" "autocrine signaling" "3/80" "7/18800" 2.56526034228135e-06 0.000294610283925081 0.000233469848155809 "S100A8/HILPDA/S100A9" 3
"14" "CBC" "GO:0071241" "cellular response to inorganic substance" "8/80" "221/18800" 4.50190248247702e-06 0.000480095743309871 0.000380461533105577 "MT1X/MT1M/GLRA1/MT2A/CPNE4/MT1A/TF/TFAP2A" 8
"15" "CBC" "GO:0071280" "cellular response to copper ion" "4/80" "27/18800" 4.95172024080698e-06 0.000492861221301655 0.000390577793029267 "MT1X/MT1M/MT2A/MT1A" 4
"16" "CBC" "GO:0045926" "negative regulation of growth" "8/80" "245/18800" 9.58350352687498e-06 0.000892952223431583 0.000707637958992562 "MT1X/MT1M/DDX3X/SEMA3D/DCC/BCL11A/MT2A/MT1A" 8
"17" "CBC" "GO:0009636" "response to toxic substance" "8/80" "247/18800" 1.01675738769839e-05 0.000892952223431583 0.000707637958992562 "MT1X/MT1M/HBB/KDM5C/MT2A/MBP/MT1A/S100A9" 8
"18" "CBC" "GO:0010975" "regulation of neuron projection development" "10/80" "431/18800" 1.42069292662014e-05 0.00117838585524659 0.000933835584515225 "SEMA3D/DPYSL3/DCC/BCL11A/ISLR2/MBP/PTPRO/S100A9/PPFIA2/CTNNA2" 10
"19" "CBC" "GO:0070488" "neutrophil aggregation" "2/80" "2/18800" 1.78823454846512e-05 0.00134683246493609 0.00106732449013866 "S100A8/S100A9" 2
"20" "CBC" "GO:0071276" "cellular response to cadmium ion" "4/80" "37/18800" 1.80419620219169e-05 0.00134683246493609 0.00106732449013866 "MT1X/MT1M/MT2A/MT1A" 4
"21" "CBC" "GO:0070486" "leukocyte aggregation" "3/80" "13/18800" 2.0578795482835e-05 0.00146305436456536 0.00115942687331862 "S100A8/HAS2/S100A9" 3
"22" "CBC" "GO:0010977" "negative regulation of neuron projection development" "6/80" "136/18800" 2.48530859298757e-05 0.00168662078605929 0.00133659658302298 "SEMA3D/DPYSL3/DCC/BCL11A/MBP/PTPRO" 6
"23" "CBC" "GO:0046688" "response to copper ion" "4/80" "41/18800" 2.73095345356027e-05 0.00177274500268065 0.00140484745162551 "MT1X/MT1M/MT2A/MT1A" 4
"24" "CBC" "GO:0098754" "detoxification" "6/80" "150/18800" 4.31327891455273e-05 0.00262774724732083 0.0020824111862295 "MT1X/MT1M/HBB/MT2A/MT1A/S100A9" 6
"25" "CBC" "GO:0001822" "kidney development" "8/80" "303/18800" 4.40011260435504e-05 0.00262774724732083 0.0020824111862295 "ZBTB16/ACTA2/WNT7B/FREM2/PTPRO/CEP290/HAS2/TFAP2A" 8
"26" "CBC" "GO:0072001" "renal system development" "8/80" "312/18800" 5.40755284998939e-05 0.00310518323270544 0.00246076494064294 "ZBTB16/ACTA2/WNT7B/FREM2/PTPRO/CEP290/HAS2/TFAP2A" 8
"27" "CBC" "GO:0046686" "response to cadmium ion" "4/80" "59/18800" 0.000115809823957693 0.00640385433958651 0.00507486324087513 "MT1X/MT1M/MT2A/MT1A" 4
"28" "CBC" "GO:0001655" "urogenital system development" "8/80" "352/18800" 0.000125124191795192 0.00667180065536505 0.00528720269089457 "ZBTB16/ACTA2/WNT7B/FREM2/PTPRO/CEP290/HAS2/TFAP2A" 8
"29" "CBC" "GO:0031345" "negative regulation of cell projection organization" "6/80" "188/18800" 0.000150194531092229 0.00773242879036891 0.00612771880027825 "SEMA3D/DPYSL3/DCC/BCL11A/MBP/PTPRO" 6
"30" "CBC" "GO:2000171" "negative regulation of dendrite development" "2/80" "5/18800" 0.000177343997185499 0.00882581959326502 0.0069941983451404 "DCC/BCL11A" 2
"31" "CBC" "GO:0036018" "cellular response to erythropoietin" "2/80" "6/18800" 0.000265280806636466 0.0127762659454272 0.0101248090546482 "MT1X/MT2A" 2
"32" "CBC" "GO:0036017" "response to erythropoietin" "2/80" "7/18800" 0.000370367025154141 0.0172799365173479 0.0136938334300413 "MT1X/MT2A" 2
"33" "CBC" "GO:0007409" "axonogenesis" "8/80" "430/18800" 0.000482599835083281 0.0210068837594807 0.0166473277721693 "SEMA3D/DCC/CHL1/ISLR2/ALCAM/MBP/PTPRO/CTNNA2" 8
"34" "CBC" "GO:0060560" "developmental growth involved in morphogenesis" "6/80" "234/18800" 0.000486202809233369 0.0210068837594807 0.0166473277721693 "SEMA3D/DCC/BCL11A/ISLR2/ALCAM/WNT7B" 6
"35" "CBC" "GO:0032119" "sequestering of zinc ion" "2/80" "8/18800" 0.000492458761943619 0.0210068837594807 0.0166473277721693 "S100A8/S100A9" 2
"36" "CBC" "GO:0071281" "cellular response to iron ion" "2/80" "9/18800" 0.000631413013739415 0.0261861008198041 0.0207517025568159 "TF/TFAP2A" 2
"37" "CBC" "GO:0010950" "positive regulation of endopeptidase activity" "5/80" "174/18800" 0.000880222640172047 0.0355181730209964 0.0281470909688017 "DDX3X/S100A8/NLRP2/MBP/S100A9" 5
"38" "CBC" "GO:0061564" "axon development" "8/80" "479/18800" 0.000974832780749186 0.0383006668857509 0.0303521342260965 "SEMA3D/DCC/CHL1/ISLR2/ALCAM/MBP/PTPRO/CTNNA2" 8
"39" "CBC" "GO:0016049" "cell growth" "8/80" "484/18800" 0.00104202077422154 0.0398906927157118 0.031612182192308 "DDX3X/SEMA3D/DCC/BCL11A/ISLR2/ALCAM/S100A8/S100A9" 8
"40" "FC" "GO:0045926" "negative regulation of growth" "15/194" "245/18800" 3.97643534622718e-08 0.000125038353684616 0.000100120342956311 "DDX3X/MT1G/HSPA1B/PLAC8/GREM1/MT1M/HSPA1A/BCL6/FRZB/SPP1/MT1F/KIAA0319/SEMA3C/MT1X/MT2A" 15
"41" "FC" "GO:0071294" "cellular response to zinc ion" "6/194" "24/18800" 1.28855407326333e-07 0.000125038353684616 0.000100120342956311 "MT1G/MT1M/MT1F/MT1X/GLRA2/MT2A" 6
"42" "FC" "GO:0006882" "cellular zinc ion homeostasis" "7/194" "39/18800" 1.30040429052419e-07 0.000125038353684616 0.000100120342956311 "S100A8/MT1G/S100A9/MT1M/MT1F/MT1X/MT2A" 7
"43" "FC" "GO:0046688" "response to copper ion" "7/194" "41/18800" 1.86791684619982e-07 0.000125038353684616 0.000100120342956311 "MT1G/MT1M/MT1F/TFRC/MT1X/MT2A/SNCA" 7
"44" "FC" "GO:0055069" "zinc ion homeostasis" "7/194" "41/18800" 1.86791684619982e-07 0.000125038353684616 0.000100120342956311 "S100A8/MT1G/S100A9/MT1M/MT1F/MT1X/MT2A" 7
