"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "AMY" "GO:0043195" "terminal bouton" "1/1" "48/19594" 0.00244972950903333 0.0153618454628967 NA "SCGN" 1
"2" "AMY" "GO:0043679" "axon terminus" "1/1" "113/19594" 0.0057670715525161 0.0153618454628967 NA "SCGN" 1
"3" "AMY" "GO:0044306" "neuron projection terminus" "1/1" "129/19594" 0.00658364805552714 0.0153618454628967 NA "SCGN" 1
"4" "AMY" "GO:0030658" "transport vesicle membrane" "1/1" "205/19594" 0.01046238644483 0.0183091762784525 NA "SCGN" 1
"5" "AMY" "GO:0150034" "distal axon" "1/1" "270/19594" 0.0137797284883128 0.0192916198836379 NA "SCGN" 1
"6" "AMY" "GO:0030133" "transport vesicle" "1/1" "402/19594" 0.0205164846381545 0.0239358987445136 NA "SCGN" 1
"7" "AMY" "GO:0098793" "presynapse" "1/1" "492/19594" 0.0251097274675921 0.0251097274675921 NA "SCGN" 1
"8" "CBC" "GO:0031838" "haptoglobin-hemoglobin complex" "1/6" "11/19594" 0.00336408277099554 0.0268506421185581 0.00549574546286278 "HBB" 1
"9" "CBC" "GO:0005833" "hemoglobin complex" "1/6" "12/19594" 0.00366944024959315 0.0268506421185581 0.00549574546286278 "HBB" 1
"10" "CBC" "GO:0014069" "postsynaptic density" "2/6" "318/19594" 0.00377233782180381 0.0268506421185581 0.00549574546286278 "DCC/BCL11A" 2
"11" "CBC" "GO:0032279" "asymmetric synapse" "2/6" "323/19594" 0.00388942157654598 0.0268506421185581 0.00549574546286278 "DCC/BCL11A" 2
"12" "CBC" "GO:0099572" "postsynaptic specialization" "2/6" "341/19594" 0.00432502287438277 0.0268506421185581 0.00549574546286278 "DCC/BCL11A" 2
"13" "CBC" "GO:0098984" "neuron to neuron synapse" "2/6" "347/19594" 0.00447510701975969 0.0268506421185581 0.00549574546286278 "DCC/BCL11A" 2
"14" "CBC" "GO:0044295" "axonal growth cone" "1/6" "22/19594" 0.00671872937218965 0.0316045353072344 0.00646876453656845 "DCC" 1
"15" "CBC" "GO:0071682" "endocytic vesicle lumen" "1/6" "23/19594" 0.00702323006827432 0.0316045353072344 0.00646876453656845 "HBB" 1
"16" "CBC" "GO:0016514" "SWI/SNF complex" "1/6" "26/19594" 0.00793626545701509 0.0317450618280604 0.0064975272747492 "BCL11A" 1
"17" "CC" "GO:0000781" "chromosome, telomeric region" "1/2" "166/19594" 0.0168726167068072 0.0370103985191222 NA "NLRP2" 1
"18" "CC" "GO:0000151" "ubiquitin ligase complex" "1/2" "302/19594" 0.0305889806005825 0.0370103985191222 NA "GPR37" 1
"19" "CC" "GO:0098687" "chromosomal region" "1/2" "366/19594" 0.0370103985191222 0.0370103985191222 NA "NLRP2" 1
"20" "FC" "GO:0072562" "blood microparticle" "4/24" "147/19594" 2.87500342240745e-05 0.00324875386732042 0.00233026593184604 "HBB/HSPA1B/SERPINA3/CP" 4
"21" "FC" "GO:0062023" "collagen-containing extracellular matrix" "5/24" "429/19594" 0.00014812907848757 0.00836929293454773 0.00600312581239101 "SERPINA3/GREM1/S100A8/SERPINH1/TIMP1" 5
"22" "FC" "GO:0034774" "secretory granule lumen" "4/24" "322/19594" 0.000586592203420793 0.014046196148608 0.0100750545267147 "SERPINA3/S100A8/TIMP1/CHI3L1" 4
"23" "FC" "GO:0060205" "cytoplasmic vesicle lumen" "4/24" "325/19594" 0.000607371764440844 0.014046196148608 0.0100750545267147 "SERPINA3/S100A8/TIMP1/CHI3L1" 4
"24" "FC" "GO:0031983" "vesicle lumen" "4/24" "327/19594" 0.00062151310392071 0.014046196148608 0.0100750545267147 "SERPINA3/S100A8/TIMP1/CHI3L1" 4
"25" "HIP" "GO:0009897" "external side of plasma membrane" "7/44" "455/19594" 6.33658767372088e-05 0.0086177592362604 0.00660339136524597 "ANXA1/AQP4/IL13RA2/ITGA2/CX3CR1/LRP2/ULBP1" 7
"26" "HIP" "GO:0062023" "collagen-containing extracellular matrix" "6/44" "429/19594" 0.000371200508800483 0.0252416345984328 0.0193415001953936 "ANXA1/TNC/S100A8/S100A10/AGT/SERPINA3" 6
"27" "HIP" "GO:0097449" "astrocyte projection" "2/44" "19/19594" 0.000822519339330851 0.0372875433829986 0.0285717244188611 "AQP4/SLC7A11" 2
"28" "MED" "GO:0032039" "integrator complex" "1/6" "27/19594" 0.00824045507308513 0.0329618202923405 0.00867416323482645 "SAGE1" 1
"29" "OC" "GO:0019897" "extrinsic component of plasma membrane" "3/18" "170/19594" 0.000475734988729713 0.0347795943098149 0.023918598192013 "SLA/S100A10/CDH8" 3
"30" "OC" "GO:1990665" "AnxA2-p11 complex" "1/18" "2/19594" 0.00183650006008584 0.0347795943098149 0.023918598192013 "S100A10" 1
"31" "OC" "GO:0098982" "GABA-ergic synapse" "2/18" "70/19594" 0.00185501744485994 0.0347795943098149 0.023918598192013 "GABRA4/ERBB4" 2
"32" "OC" "GO:0099060" "integral component of postsynaptic specialization membrane" "2/18" "77/19594" 0.00223899528461758 0.0347795943098149 0.023918598192013 "GABRA4/ERBB4" 2
"33" "OC" "GO:0098948" "intrinsic component of postsynaptic specialization membrane" "2/18" "80/19594" 0.00241411551636998 0.0347795943098149 0.023918598192013 "GABRA4/ERBB4" 2
"34" "OC" "GO:0019898" "extrinsic component of membrane" "3/18" "314/19594" 0.00278236754478519 0.0347795943098149 0.023918598192013 "SLA/S100A10/CDH8" 3
"35" "OC" "GO:0097060" "synaptic membrane" "3/18" "373/19594" 0.00451532300988636 0.0419979461010014 0.0288827980203378 "GABRA4/CDH8/ERBB4" 3
"36" "OC" "GO:0099634" "postsynaptic specialization membrane" "2/18" "116/19594" 0.00499697630187928 0.0419979461010014 0.0288827980203378 "GABRA4/ERBB4" 2
"37" "OC" "GO:0099055" "integral component of postsynaptic membrane" "2/18" "118/19594" 0.00516592353370844 0.0419979461010014 0.0288827980203378 "GABRA4/ERBB4" 2
"38" "OC" "GO:0098936" "intrinsic component of postsynaptic membrane" "2/18" "123/19594" 0.00559972614680019 0.0419979461010014 0.0288827980203378 "GABRA4/ERBB4" 2
"39" "STR" "GO:0097449" "astrocyte projection" "3/10" "19/19594" 9.23614562575986e-08 3.50973533778875e-06 1.55556136854903e-06 "GFAP/AQP4/SLC7A11" 3
"40" "STR" "GO:0097386" "glial cell projection" "3/10" "33/19594" 5.18096840673593e-07 9.84383997279827e-06 4.3629207635671e-06 "GFAP/AQP4/SLC7A11" 3
"41" "STR" "GO:0097450" "astrocyte end-foot" "2/10" "8/19594" 6.55340567319532e-06 8.30098051938074e-05 3.67910493933772e-05 "GFAP/AQP4" 2
"42" "STR" "GO:0005765" "lysosomal membrane" "3/10" "404/19594" 0.000937351679347487 0.0071238727630409 0.00315739513043364 "GFAP/MARCHF2/CP" 3
