"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "AMY" "GO:0071558" "histone H3-tri/di-methyl-lysine-27 demethylase activity" "1/6" "5/18410" 0.00162866415883156 0.0471671632000261 0.0119843971833097 "UTY" 1
"2" "AMY" "GO:0070410" "co-SMAD binding" "1/6" "11/18410" 0.0035801427668497 0.0471671632000261 0.0119843971833097 "USP9Y" 1
"3" "AMY" "GO:0042043" "neurexin family protein binding" "1/6" "15/18410" 0.00487936171034753 0.0471671632000261 0.0119843971833097 "NLGN4Y" 1
"4" "CBC" "GO:0032452" "histone demethylase activity" "2/11" "30/18410" 0.000139905162380637 0.00321781873475465 0.00176722310375541 "UTY/KDM5D" 2
"5" "CBC" "GO:0140457" "protein demethylase activity" "2/11" "30/18410" 0.000139905162380637 0.00321781873475465 0.00176722310375541 "UTY/KDM5D" 2
"6" "CBC" "GO:0032451" "demethylase activity" "2/11" "40/18410" 0.00025004795018008 0.00383406856942789 0.00210566694888488 "UTY/KDM5D" 2
"7" "CBC" "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" "2/11" "59/18410" 0.000545115739821692 0.00626883100794945 0.00344283625150542 "UTY/KDM5D" 2
"8" "CBC" "GO:0051213" "dioxygenase activity" "2/11" "93/18410" 0.00134792552113271 0.012400914794421 0.00681057105414423 "UTY/KDM5D" 2
"9" "CBC" "GO:0034647" "histone H3-tri/di/monomethyl-lysine-4 demethylase activity" "1/11" "5/18410" 0.00298426267390806 0.0196108689999672 0.0107702713043298 "KDM5D" 1
"10" "CBC" "GO:0071558" "histone H3-tri/di-methyl-lysine-27 demethylase activity" "1/11" "5/18410" 0.00298426267390806 0.0196108689999672 0.0107702713043298 "UTY" 1
"11" "CBC" "GO:0032453" "histone H3-methyl-lysine-4 demethylase activity" "1/11" "8/18410" 0.00477093177860488 0.0244064441785529 0.0134039968028666 "KDM5D" 1
"12" "CBC" "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" "2/11" "177/18410" 0.00477517386102123 0.0244064441785529 0.0134039968028666 "UTY/KDM5D" 2
"13" "CBC" "GO:0070410" "co-SMAD binding" "1/11" "11/18410" 0.00655468973504381 0.0301515727812015 0.0165592161727422 "USP9Y" 1
"14" "CBC" "GO:0042043" "neurexin family protein binding" "1/11" "15/18410" 0.00892851260304717 0.0373374163400154 0.0205056748778117 "NLGN4Y" 1
"15" "CBC" "GO:0030296" "protein tyrosine kinase activator activity" "1/11" "20/18410" 0.0118885393840164 0.045572734305396 0.0250285039663502 "CD24" 1
"16" "CC" "GO:0032452" "histone demethylase activity" "2/11" "30/18410" 0.000139905162380637 0.00307791357237401 0.00161995451177579 "KDM5D/UTY" 2
"17" "CC" "GO:0140457" "protein demethylase activity" "2/11" "30/18410" 0.000139905162380637 0.00307791357237401 0.00161995451177579 "KDM5D/UTY" 2
"18" "CC" "GO:0032451" "demethylase activity" "2/11" "40/18410" 0.00025004795018008 0.0036673699359745 0.00193019470314448 "KDM5D/UTY" 2
"19" "CC" "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" "2/11" "59/18410" 0.000545115739821692 0.00599627313803861 0.00315593323054664 "KDM5D/UTY" 2
"20" "CC" "GO:0051213" "dioxygenase activity" "2/11" "93/18410" 0.00134792552113271 0.0118617445859679 0.00624302346629888 "KDM5D/UTY" 2
"21" "CC" "GO:0034647" "histone H3-tri/di/monomethyl-lysine-4 demethylase activity" "1/11" "5/18410" 0.00298426267390806 0.0187582225217078 0.00987274869563567 "KDM5D" 1
"22" "CC" "GO:0071558" "histone H3-tri/di-methyl-lysine-27 demethylase activity" "1/11" "5/18410" 0.00298426267390806 0.0187582225217078 0.00987274869563567 "UTY" 1
"23" "CC" "GO:0004691" "cAMP-dependent protein kinase activity" "1/11" "8/18410" 0.00477093177860488 0.0210107649884934 0.0110582973623649 "PRKY" 1
"24" "CC" "GO:0032453" "histone H3-methyl-lysine-4 demethylase activity" "1/11" "8/18410" 0.00477093177860488 0.0210107649884934 0.0110582973623649 "KDM5D" 1
