"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "CBC" "GO:0022627" "cytosolic small ribosomal subunit" "2/18" "43/19594" 0.000703872478729022 0.0349086455037471 0.0222409652793956 "RPS4Y1/RPS4Y2" 2
"2" "CBC" "GO:0099192" "cerebellar Golgi cell to granule cell synapse" "1/18" "1/19594" 0.000918648565888081 0.0349086455037471 0.0222409652793956 "GABRA6" 1
"3" "CBC" "GO:0015935" "small ribosomal subunit" "2/18" "69/19594" 0.00180299657194661 0.0456759131559808 0.0291009973015944 "RPS4Y1/RPS4Y2" 2
"4" "HIP" "GO:0000786" "nucleosome" "8/45" "129/19594" 4.98097616579316e-10 8.26842043521665e-08 5.76744608670788e-08 "H4C1/H3C1/H3C12/H2AC12/H3C3/H2AC4/H4C4/H4C2" 8
"5" "HIP" "GO:0044815" "DNA packaging complex" "8/45" "198/19594" 1.47675107751839e-08 1.22570339434026e-06 8.54961150142226e-07 "H4C1/H3C1/H3C12/H2AC12/H3C3/H2AC4/H4C4/H4C2" 8
"6" "HIP" "GO:0032993" "protein-DNA complex" "8/45" "220/19594" 3.35370393905605e-08 1.85571617961101e-06 1.29441204665321e-06 "H4C1/H3C1/H3C12/H2AC12/H3C3/H2AC4/H4C4/H4C2" 8
"7" "HIP" "GO:0043505" "CENP-A containing nucleosome" "4/45" "18/19594" 7.25367581048407e-08 2.40822036908071e-06 1.67979860874368e-06 "H4C1/H2AC4/H4C4/H4C2" 4
"8" "HIP" "GO:0061638" "CENP-A containing chromatin" "4/45" "18/19594" 7.25367581048407e-08 2.40822036908071e-06 1.67979860874368e-06 "H4C1/H2AC4/H4C4/H4C2" 4
"9" "HIP" "GO:0034506" "chromosome, centromeric core domain" "4/45" "19/19594" 9.1726116356671e-08 2.5377558858679e-06 1.7701531226726e-06 "H4C1/H2AC4/H4C4/H4C2" 4
"10" "HIP" "GO:0000228" "nuclear chromosome" "6/45" "228/19594" 1.29560192800609e-05 0.000307242742927158 0.00021431009335439 "H4C1/H3C1/H3C12/H3C3/H4C4/H4C2" 6
"11" "HIP" "GO:0032437" "cuticular plate" "2/45" "9/19594" 0.00018377827299391 0.00381339916462363 0.00265994868806975 "CALB1/PVALB" 2
"12" "HIP" "GO:0000775" "chromosome, centromeric region" "4/45" "227/19594" 0.00180148277454253 0.0332273489526733 0.0231769713683834 "H4C1/H2AC4/H4C4/H4C2" 4
"13" "HIP" "GO:0098686" "hippocampal mossy fiber to CA3 synapse" "2/45" "34/19594" 0.00276121777707165 0.0458362150993893 0.0319719953134612 "CALB1/SYT1" 2
"14" "MED" "GO:0022627" "cytosolic small ribosomal subunit" "2/11" "43/19594" 0.000255506824254461 0.00970925932166951 0.00457222738139561 "RPS4Y1/RPS4Y2" 2
"15" "MED" "GO:0015935" "small ribosomal subunit" "2/11" "69/19594" 0.000658543132171596 0.0125123195112603 0.00589222802469323 "RPS4Y1/RPS4Y2" 2
"16" "MED" "GO:0022626" "cytosolic ribosome" "2/11" "102/19594" 0.00143139054365686 0.0181309468863202 0.00853811903233915 "RPS4Y1/RPS4Y2" 2
