"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "AMY" "GO:0097475" "motor neuron migration" "2/25" "6/18800" 2.53823874050895e-05 0.0247478277199623 0.0156302069810288 "RELN/VEGFA" 2
"2" "AMY" "GO:0050731" "positive regulation of peptidyl-tyrosine phosphorylation" "4/25" "190/18800" 0.000108277289512818 0.0370627239926889 0.0234080362059088 "RELN/IGF2/VEGFA/HGF" 4
"3" "AMY" "GO:0070988" "demethylation" "3/25" "74/18800" 0.000126516609332958 0.0370627239926889 0.0234080362059088 "UTY/KDM5D/MMACHC" 3
"4" "AMY" "GO:1901163" "regulation of trophoblast cell migration" "2/25" "16/18800" 0.00020140970448303 0.0370627239926889 0.0234080362059088 "VEGFA/ACVR1C" 2
"5" "AMY" "GO:0061450" "trophoblast cell migration" "2/25" "17/18800" 0.00022807830149347 0.0370627239926889 0.0234080362059088 "VEGFA/ACVR1C" 2
"6" "AMY" "GO:0090036" "regulation of protein kinase C signaling" "2/25" "17/18800" 0.00022807830149347 0.0370627239926889 0.0234080362059088 "VEGFA/MYADM" 2
"7" "AMY" "GO:0032793" "positive regulation of CREB transcription factor activity" "2/25" "20/18800" 0.000317860485624462 0.0442734247834073 0.0279621630210993 "RELN/VEGFA" 2
"8" "AMY" "GO:0050730" "regulation of peptidyl-tyrosine phosphorylation" "4/25" "261/18800" 0.000364962431543728 0.0444797963443919 0.0280925029543528 "RELN/IGF2/VEGFA/HGF" 4
"9" "AMY" "GO:0051450" "myoblast proliferation" "2/25" "25/18800" 0.000499843951306781 0.0480163203270252 0.0303260970486475 "MEGF10/HGF" 2
"10" "AMY" "GO:0048641" "regulation of skeletal muscle tissue development" "2/25" "26/18800" 0.000541056555092789 0.0480163203270252 0.0303260970486475 "MEGF10/IGF2" 2
"11" "AMY" "GO:0070076" "histone lysine demethylation" "2/25" "28/18800" 0.000628265772618634 0.0480163203270252 0.0303260970486475 "UTY/KDM5D" 2
"12" "AMY" "GO:0048265" "response to pain" "2/25" "29/18800" 0.000674254442868248 0.0480163203270252 0.0303260970486475 "RELN/TAC1" 2
"13" "AMY" "GO:0070528" "protein kinase C signaling" "2/25" "31/18800" 0.000770980100247847 0.0480163203270252 0.0303260970486475 "VEGFA/MYADM" 2
"14" "AMY" "GO:0016577" "histone demethylation" "2/25" "32/18800" 0.000821709185949569 0.0480163203270252 0.0303260970486475 "UTY/KDM5D" 2
"15" "AMY" "GO:0006482" "protein demethylation" "2/25" "34/18800" 0.000927880170202869 0.0480163203270252 0.0303260970486475 "UTY/KDM5D" 2
"16" "AMY" "GO:0008214" "protein dealkylation" "2/25" "34/18800" 0.000927880170202869 0.0480163203270252 0.0303260970486475 "UTY/KDM5D" 2
"17" "AMY" "GO:0031346" "positive regulation of cell projection organization" "4/25" "341/18800" 0.000995286689975287 0.0480163203270252 0.0303260970486475 "RELN/VEGFA/STYXL1/HGF" 4
