"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "AMY" "GO:0046703" "natural killer cell lectin-like receptor binding" "1/2" "9/18410" 0.000977517048863064 0.000977517048863064 NA "ULBP1" 1
"2" "CBC" "GO:0031721" "hemoglobin alpha binding" "1/8" "5/18410" 0.00217108039166602 0.0249437028151634 0.00913270583621544 "HBB" 1
"3" "CBC" "GO:0005042" "netrin receptor activity" "1/8" "6/18410" 0.00260480119345186 0.0249437028151634 0.00913270583621544 "DCC" 1
"4" "CBC" "GO:0030492" "hemoglobin binding" "1/8" "9/18410" 0.00390497401423329 0.0249437028151634 0.00913270583621544 "HBB" 1
"5" "CBC" "GO:0031720" "haptoglobin binding" "1/8" "10/18410" 0.00433803527220233 0.0249437028151634 0.00913270583621544 "HBB" 1
"6" "CBC" "GO:0005344" "oxygen carrier activity" "1/8" "14/18410" 0.00606863332561214 0.0266429365154996 0.00975485089812342 "HBB" 1
"7" "CBC" "GO:0001227" "DNA-binding transcription repressor activity, RNA polymerase II-specific" "2/8" "321/18410" 0.00791695253809548 0.0266429365154996 0.00975485089812342 "FOXP2/BCL11A" 2
"8" "CBC" "GO:0001217" "DNA-binding transcription repressor activity" "2/8" "325/18410" 0.00810871980906509 0.0266429365154996 0.00975485089812342 "FOXP2/BCL11A" 2
"9" "CBC" "GO:0030215" "semaphorin receptor binding" "1/8" "23/18410" 0.0099528587750829 0.0286144689783633 0.0104766934474557 "SEMA3D" 1
"10" "CBC" "GO:0045499" "chemorepellent activity" "1/8" "28/18410" 0.0121050174021224 0.0309350444720907 0.0113263320721613 "SEMA3D" 1
"11" "CBC" "GO:0019825" "oxygen binding" "1/8" "39/18410" 0.0168253625512047 0.0351803035161553 0.0128806603262811 "HBB" 1
"12" "CBC" "GO:0043014" "alpha-tubulin binding" "1/8" "39/18410" 0.0168253625512047 0.0351803035161553 0.0128806603262811 "TRIM36" 1
"13" "CBC" "GO:0004601" "peroxidase activity" "1/8" "52/18410" 0.0223784986800826 0.0426059523976176 0.0155994333721254 "HBB" 1
"14" "CBC" "GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" "1/8" "56/18410" 0.0240816252682187 0.0426059523976176 0.0155994333721254 "HBB" 1
"15" "CC" "GO:0032090" "Pyrin domain binding" "1/3" "2/18410" 0.000325892127782001 0.00586605830007603 0.00137217738013474 "NLRP2" 1
"16" "CC" "GO:0036505" "prosaposin receptor activity" "1/3" "2/18410" 0.000325892127782001 0.00586605830007603 0.00137217738013474 "GPR37" 1
