"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "AMY" "GO:0032452" "histone demethylase activity" "2/17" "30/18410" 0.000343849869511825 0.0139259197152289 0.00850575993002936 "UTY/KDM5D" 2
"2" "AMY" "GO:0140457" "protein demethylase activity" "2/17" "30/18410" 0.000343849869511825 0.0139259197152289 0.00850575993002936 "UTY/KDM5D" 2
"3" "AMY" "GO:0032451" "demethylase activity" "2/17" "40/18410" 0.000613220135044689 0.0165569436462066 0.0101127531042457 "UTY/KDM5D" 2
"4" "AMY" "GO:0016706" "2-oxoglutarate-dependent dioxygenase activity" "2/17" "59/18410" 0.00133135477860164 0.0269599342666833 0.0164667564721782 "UTY/KDM5D" 2
"5" "AMY" "GO:0043183" "vascular endothelial growth factor receptor 1 binding" "1/17" "3/18410" 0.00276782650163443 0.041481330735227 0.0253362254003336 "VEGFA" 1
"6" "AMY" "GO:0051213" "dioxygenase activity" "2/17" "93/18410" 0.00326796425634068 0.041481330735227 0.0253362254003336 "UTY/KDM5D" 2
"7" "AMY" "GO:0070326" "very-low-density lipoprotein particle receptor binding" "1/17" "4/18410" 0.00368883193160519 0.041481330735227 0.0253362254003336 "RELN" 1
"8" "AMY" "GO:0034647" "histone H3-tri/di/monomethyl-lysine-4 demethylase activity" "1/17" "5/18410" 0.00460903674835855 0.041481330735227 0.0253362254003336 "KDM5D" 1
"9" "AMY" "GO:0071558" "histone H3-tri/di-methyl-lysine-27 demethylase activity" "1/17" "5/18410" 0.00460903674835855 0.041481330735227 0.0253362254003336 "UTY" 1
"10" "AMY" "GO:0001849" "complement component C1q complex binding" "1/17" "8/18410" 0.00736485404179799 0.0497127647821364 0.030363871926711 "MEGF10" 1
"11" "AMY" "GO:0004691" "cAMP-dependent protein kinase activity" "1/17" "8/18410" 0.00736485404179799 0.0497127647821364 0.030363871926711 "PRKY" 1
"12" "AMY" "GO:0032453" "histone H3-methyl-lysine-4 demethylase activity" "1/17" "8/18410" 0.00736485404179799 0.0497127647821364 0.030363871926711 "KDM5D" 1
"13" "CC" "GO:0070410" "co-SMAD binding" "2/32" "11/18410" 0.000159420072301909 0.0189709886039272 0.0122501739768836 "USP9Y/PAX6" 2
"14" "CC" "GO:0046332" "SMAD binding" "3/32" "78/18410" 0.000332147696071364 0.0197627879162462 0.0127614641122156 "USP9Y/PAX6/COL1A2" 3
