"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "FC" "hsa04961" "Endocrine and other factor-regulated calcium reabsorption" "1/2" "53/8159" 0.0129503826573117 0.0229107015353497 NA "793" 1
"2" "FC" "hsa04350" "TGF-beta signaling pathway" "1/2" "94/8159" 0.0229107015353497 0.0229107015353497 NA "26585" 1
"3" "HIP" "hsa04080" "Neuroactive ligand-receptor interaction" "4/9" "362/8159" 0.000402113031462881 0.0108570518494978 0.00931209125492987 "4922/2742/183/1910" 4
"4" "OC" "hsa05033" "Nicotine addiction" "1/2" "40/8159" 0.00978168607193863 0.0388213182464082 0.00583779221750499 "2557" 1
"5" "OC" "hsa04742" "Taste transduction" "1/2" "86/8159" 0.0209711909603927 0.0388213182464082 0.00583779221750499 "2557" 1
"6" "OC" "hsa04727" "GABAergic synapse" "1/2" "89/8159" 0.0216987327827798 0.0388213182464082 0.00583779221750499 "2557" 1
"7" "OC" "hsa05032" "Morphine addiction" "1/2" "91/8159" 0.022183610426519 0.0388213182464082 0.00583779221750499 "2557" 1
"8" "OC" "hsa04723" "Retrograde endocannabinoid signaling" "1/2" "148/8159" 0.0359520982834395 0.0481134968447996 0.00723511230748867 "2557" 1
"9" "OC" "hsa04310" "Wnt signaling pathway" "1/2" "170/8159" 0.0412401401526854 0.0481134968447996 0.00723511230748867 "80319" 1
"10" "PL" "hsa04080" "Neuroactive ligand-receptor interaction" "1/1" "362/8159" 0.0443681823752912 0.0443681823752912 NA "84539" 1
"11" "STR" "hsa04630" "JAK-STAT signaling pathway" "1/1" "162/8159" 0.0198553744331414 0.0198553744331414 NA "2670" 1
"12" "THA" "hsa04080" "Neuroactive ligand-receptor interaction" "2/3" "362/8159" 0.00571671544964741 0.0285835772482371 0.0120351904203103 "9248/3350" 2
