"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "AMY" "GO:0009048" "dosage compensation by inactivation of X chromosome" "1/1" "19/18800" 0.0010106382978724 0.00167553191489345 NA "XIST" 1
"2" "AMY" "GO:0007549" "dosage compensation" "1/1" "21/18800" 0.00111702127659563 0.00167553191489345 NA "XIST" 1
"3" "AMY" "GO:0040029" "regulation of gene expression, epigenetic" "1/1" "141/18800" 0.00750000000000006 0.00750000000000006 NA "XIST" 1
"4" "CBC" "GO:0021757" "caudate nucleus development" "1/2" "1/18800" 0.000106382978723341 0.000638297872340043 NA "FOXP2" 1
"5" "CBC" "GO:0021758" "putamen development" "1/2" "1/18800" 0.000106382978723341 0.000638297872340043 NA "FOXP2" 1
"6" "CBC" "GO:0021756" "striatum development" "1/2" "18/18800" 0.00191402779459748 0.00510325922723354 NA "FOXP2" 1
"7" "CBC" "GO:0009048" "dosage compensation by inactivation of X chromosome" "1/2" "19/18800" 0.00202030891185923 0.00510325922723354 NA "XIST" 1
"8" "CBC" "GO:0007549" "dosage compensation" "1/2" "21/18800" 0.00223285416947239 0.00510325922723354 NA "XIST" 1
"9" "CBC" "GO:0021544" "subpallium development" "1/2" "24/18800" 0.00255162961361677 0.00510325922723354 NA "FOXP2" 1
"10" "CBC" "GO:0048857" "neural nucleus development" "1/2" "64/18800" 0.00679710215459617 0.0116521751221649 NA "FOXP2" 1
"11" "CBC" "GO:0021987" "cerebral cortex development" "1/2" "112/18800" 0.0118797174589412 0.0178195761884118 NA "FOXP2" 1
"12" "CBC" "GO:0040029" "regulation of gene expression, epigenetic" "1/2" "141/18800" 0.014944145965211 0.0199255279536146 NA "XIST" 1
"13" "CBC" "GO:0021543" "pallium development" "1/2" "169/18800" 0.0178983886648565 0.0214780663978278 NA "FOXP2" 1
"14" "CBC" "GO:0021537" "telencephalon development" "1/2" "247/18800" 0.026104670574374 0.0284778224447717 NA "FOXP2" 1
"15" "CBC" "GO:0030900" "forebrain development" "1/2" "376/18800" 0.0396010426086493 0.0396010426086493 NA "FOXP2" 1
"16" "CC" "GO:0009048" "dosage compensation by inactivation of X chromosome" "1/1" "19/18800" 0.0010106382978724 0.00167553191489345 NA "XIST" 1
"17" "CC" "GO:0007549" "dosage compensation" "1/1" "21/18800" 0.00111702127659563 0.00167553191489345 NA "XIST" 1
"18" "CC" "GO:0040029" "regulation of gene expression, epigenetic" "1/1" "141/18800" 0.00750000000000006 0.00750000000000006 NA "XIST" 1
"19" "FC" "GO:0003338" "metanephros morphogenesis" "2/4" "32/18800" 1.68052797916164e-05 0.00568018456956633 0.00148594052894292 "GREM1/CALB1" 2
"20" "FC" "GO:0001656" "metanephros development" "2/4" "89/18800" 0.000132144070682932 0.00599290780142423 0.00156774916013589 "GREM1/CALB1" 2
"21" "FC" "GO:0072080" "nephron tubule development" "2/4" "91/18800" 0.000138164708656795 0.00599290780142423 0.00156774916013589 "GREM1/CALB1" 2
"22" "FC" "GO:0060993" "kidney morphogenesis" "2/4" "93/18800" 0.000144318570154915 0.00599290780142423 0.00156774916013589 "GREM1/CALB1" 2
"23" "FC" "GO:0001657" "ureteric bud development" "2/4" "94/18800" 0.000147445441793192 0.00599290780142423 0.00156774916013589 "GREM1/CALB1" 2
"24" "FC" "GO:0061326" "renal tubule development" "2/4" "94/18800" 0.000147445441793192 0.00599290780142423 0.00156774916013589 "GREM1/CALB1" 2
"25" "FC" "GO:0072163" "mesonephric epithelium development" "2/4" "95/18800" 0.000150605597794831 0.00599290780142423 0.00156774916013589 "GREM1/CALB1" 2
"26" "FC" "GO:0072164" "mesonephric tubule development" "2/4" "95/18800" 0.000150605597794831 0.00599290780142423 0.00156774916013589 "GREM1/CALB1" 2
"27" "FC" "GO:0001823" "mesonephros development" "2/4" "99/18800" 0.000163578922016329 0.00599290780142423 0.00156774916013589 "GREM1/CALB1" 2
"28" "FC" "GO:0072009" "nephron epithelium development" "2/4" "111/18800" 0.000205688917167668 0.00599290780142423 0.00156774916013589 "GREM1/CALB1" 2
"29" "FC" "GO:0072027" "connecting tubule development" "1/4" "1/18800" 0.000212765957447014 0.00599290780142423 0.00156774916013589 "CALB1" 1
"30" "FC" "GO:0072286" "metanephric connecting tubule development" "1/4" "1/18800" 0.000212765957447014 0.00599290780142423 0.00156774916013589 "CALB1" 1
"31" "FC" "GO:0072073" "kidney epithelium development" "2/4" "140/18800" 0.000327145753081271 0.00845990063780758 0.00221311633003998 "GREM1/CALB1" 2
"32" "FC" "GO:0072006" "nephron development" "2/4" "145/18800" 0.000350892630056376 0.00845990063780758 0.00221311633003998 "GREM1/CALB1" 2
"33" "FC" "GO:0090291" "negative regulation of osteoclast proliferation" "1/4" "2/18800" 0.000425497961073162 0.00845990063780758 0.00221311633003998 "GREM1" 1
"34" "FC" "GO:1900154" "regulation of bone trabecula formation" "1/4" "2/18800" 0.000425497961073162 0.00845990063780758 0.00221311633003998 "GREM1" 1
