"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "CBC" "GO:0045334" "clathrin-coated endocytic vesicle" "5/102" "91/19594" 0.000112968627746779 0.0263864130402182 0.0179129730021314 "CD74/HLA-DPA1/CPNE6/CEMIP/APOE" 5
"2" "CBC" "GO:0035976" "transcription factor AP-1 complex" "2/102" "5/19594" 0.000265618479677516 0.0263864130402182 0.0179129730021314 "FOS/JUNB" 2
"3" "CBC" "GO:0030665" "clathrin-coated vesicle membrane" "5/102" "111/19594" 0.000286808837393677 0.0263864130402182 0.0179129730021314 "SLC17A7/CD74/HLA-DPA1/CEMIP/APOE" 5
"4" "CBC" "GO:0030136" "clathrin-coated vesicle" "6/102" "192/19594" 0.000505649499351365 0.0338641460416748 0.0229893897613201 "SLC17A7/CD74/HLA-DPA1/CPNE6/CEMIP/APOE" 6
"5" "CBC" "GO:0030658" "transport vesicle membrane" "6/102" "205/19594" 0.000713227528593871 0.0338641460416748 0.0229893897613201 "SLC17A7/CD74/HLA-DPA1/SYNGR4/SYNPR/SCGN" 6
"6" "CBC" "GO:0097450" "astrocyte end-foot" "2/102" "8/19594" 0.000736177087862496 0.0338641460416748 0.0229893897613201 "AQP4/GFAP" 2
"7" "CBC" "GO:0072562" "blood microparticle" "5/102" "147/19594" 0.00103131184053926 0.0405417744987977 0.0275226386757666 "AGT/APOE/ACTG2/F13A1/HSPA1B" 5
"8" "CBC" "GO:0032280" "symmetric synapse" "2/102" "10/19594" 0.00117512389851588 0.0405417744987977 0.0275226386757666 "NLGN4Y/IQSEC3" 2
"9" "CC" "GO:0062023" "collagen-containing extracellular matrix" "9/61" "429/19594" 6.72872704381829e-06 0.000743621000100852 0.000577033839484467 "OGN/EFEMP1/COL1A1/POSTN/VWF/ASPN/COL1A2/LAMA1/TNC" 9
"10" "CC" "GO:0005584" "collagen type I trimer" "2/61" "2/19594" 9.53360256539554e-06 0.000743621000100852 0.000577033839484467 "COL1A1/COL1A2" 2
"11" "CC" "GO:0033093" "Weibel-Palade body" "2/61" "6/19594" 0.000141859465091308 0.00737669218474803 0.00572415385456156 "VWF/EDN1" 2
"12" "CC" "GO:0005583" "fibrillar collagen trimer" "2/61" "12/19594" 0.000616710893716217 0.019241379883946 0.0149308953215505 "COL1A1/COL1A2" 2
"13" "CC" "GO:0098643" "banded collagen fibril" "2/61" "12/19594" 0.000616710893716217 0.019241379883946 0.0149308953215505 "COL1A1/COL1A2" 2
"14" "FC" "GO:0005819" "spindle" "21/244" "402/19594" 3.57150484953333e-08 1.5321755804498e-05 1.12784363669474e-05 "CDK1/PLK1/CDC20/NEK2/KIF20A/DLGAP5/KIF11/NUSAP1/KIF18A/ASPM/TPX2/CKAP2L/CDC6/PRC1/AURKB/SNCG/KIF23/TTK/KIF2C/HSPB1/NEK7" 21
