"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "FC" "GO:0062023" "collagen-containing extracellular matrix" "1/1" "429/19594" 0.0218944574869858 0.0218944574869858 NA "GREM1" 1
"2" "HIP" "GO:0072562" "blood microparticle" "3/12" "147/19594" 8.66123244536537e-05 0.00317094186818134 0.00154053855944033 "SERPINA3/CP/AGT" 3
"3" "HIP" "GO:0062023" "collagen-containing extracellular matrix" "4/12" "429/19594" 9.75674420978874e-05 0.00317094186818134 0.00154053855944033 "SERPINA3/S100A8/AGT/ANXA1" 4
"4" "HIP" "GO:0016328" "lateral plasma membrane" "2/12" "64/19594" 0.000678699866309845 0.0147051637700466 0.007144209119051 "GJA1/ANXA1" 2
"5" "HIP" "GO:0042383" "sarcolemma" "2/12" "131/19594" 0.0028020336521977 0.044119632896965 0.0214346394641126 "AQP4/ANXA1" 2
"6" "HIP" "GO:0098690" "glycinergic synapse" "1/12" "7/19594" 0.00427981224862373 0.044119632896965 0.0214346394641126 "GLRA2" 1
"7" "HIP" "GO:0031232" "extrinsic component of external side of plasma membrane" "1/12" "8/19594" 0.00488984146458415 0.044119632896965 0.0214346394641126 "ANXA1" 1
"8" "HIP" "GO:0097450" "astrocyte end-foot" "1/12" "8/19594" 0.00488984146458415 0.044119632896965 0.0214346394641126 "AQP4" 1
"9" "HIP" "GO:0005916" "fascia adherens" "1/12" "10/19594" 0.00610887224727208 0.044119632896965 0.0214346394641126 "GJA1" 1
"10" "HIP" "GO:0031313" "extrinsic component of endosome membrane" "1/12" "10/19594" 0.00610887224727208 0.044119632896965 0.0214346394641126 "ANXA1" 1
"11" "OC" "GO:1902711" "GABA-A receptor complex" "1/1" "19/19594" 0.000969684597325715 0.0112279269164033 NA "GABRA4" 1
"12" "OC" "GO:1902710" "GABA receptor complex" "1/1" "21/19594" 0.00107175666020209 0.0112279269164033 NA "GABRA4" 1
"13" "OC" "GO:0032590" "dendrite membrane" "1/1" "41/19594" 0.00209247728896611 0.0112279269164033 NA "GABRA4" 1
"14" "OC" "GO:0034707" "chloride channel complex" "1/1" "52/19594" 0.0026538736347862 0.0112279269164033 NA "GABRA4" 1
"15" "OC" "GO:0032589" "neuron projection membrane" "1/1" "58/19594" 0.00296008982341533 0.0112279269164033 NA "GABRA4" 1
"16" "OC" "GO:0098982" "GABA-ergic synapse" "1/1" "70/19594" 0.00357252220067361 0.0112279269164033 NA "GABRA4" 1
"17" "OC" "GO:0099060" "integral component of postsynaptic specialization membrane" "1/1" "77/19594" 0.00392977442074094 0.0112279269164033 NA "GABRA4" 1
"18" "OC" "GO:0098948" "intrinsic component of postsynaptic specialization membrane" "1/1" "80/19594" 0.00408288251505573 0.0112279269164033 NA "GABRA4" 1
"19" "OC" "GO:0099634" "postsynaptic specialization membrane" "1/1" "116/19594" 0.00592017964683056 0.012554863733796 NA "GABRA4" 1
"20" "OC" "GO:0099055" "integral component of postsynaptic membrane" "1/1" "118/19594" 0.00602225170970705 0.012554863733796 NA "GABRA4" 1
"21" "OC" "GO:0098936" "intrinsic component of postsynaptic membrane" "1/1" "123/19594" 0.006277431866898 0.012554863733796 NA "GABRA4" 1
"22" "OC" "GO:0099699" "integral component of synaptic membrane" "1/1" "149/19594" 0.00760436868429115 0.0138189869740344 NA "GABRA4" 1
