"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "AMY" "GO:0098983" "symmetric, GABA-ergic, inhibitory synapse" "1/6" "4/19594" 0.00122439595263157 0.0313759921674599 0.010711576273386 "NLGN4Y" 1
"2" "AMY" "GO:0098985" "asymmetric, glutamatergic, excitatory synapse" "1/6" "6/19594" 0.00183612528657495 0.0313759921674599 0.010711576273386 "NLGN4Y" 1
"3" "AMY" "GO:0032280" "symmetric synapse" "1/6" "10/19594" 0.00305864730754812 0.0313759921674599 0.010711576273386 "NLGN4Y" 1
"4" "AMY" "GO:0044666" "MLL3/4 complex" "1/6" "14/19594" 0.00427992131595523 0.0313759921674599 0.010711576273386 "UTY" 1
"5" "AMY" "GO:0060077" "inhibitory synapse" "1/6" "19/19594" 0.00580476036178024 0.0313759921674599 0.010711576273386 "NLGN4Y" 1
"6" "AMY" "GO:0089717" "spanning component of membrane" "1/6" "21/19594" 0.00641415086635 0.0313759921674599 0.010711576273386 "NLGN4Y" 1
"7" "AMY" "GO:0043186" "P granule" "1/6" "25/19594" 0.00763199809478754 0.0313759921674599 0.010711576273386 "DDX3Y" 1
"8" "AMY" "GO:0045495" "pole plasm" "1/6" "25/19594" 0.00763199809478754 0.0313759921674599 0.010711576273386 "DDX3Y" 1
"9" "AMY" "GO:0060293" "germ plasm" "1/6" "25/19594" 0.00763199809478754 0.0313759921674599 0.010711576273386 "DDX3Y" 1
"10" "AMY" "GO:0022627" "cytosolic small ribosomal subunit" "1/6" "43/19594" 0.0130969284142729 0.0484586351328097 0.0165434885232921 "RPS4Y1" 1
"11" "FC" "GO:0022627" "cytosolic small ribosomal subunit" "2/12" "43/19594" 0.000306180957889766 0.0119410573577009 0.0058013234126482 "RPS4Y1/RPS4Y2" 2
"12" "FC" "GO:0015935" "small ribosomal subunit" "2/12" "69/19594" 0.000788454132430774 0.0153748555824001 0.00746956546513365 "RPS4Y1/RPS4Y2" 2
"13" "FC" "GO:0022626" "cytosolic ribosome" "2/12" "102/19594" 0.00171184437361192 0.0222539768569549 0.0108116486754437 "RPS4Y1/RPS4Y2" 2
"14" "FC" "GO:0098983" "symmetric, GABA-ergic, inhibitory synapse" "1/12" "4/19594" 0.00244766720186318 0.023864755218166 0.0115942130614572 "NLGN4Y" 1
"15" "FC" "GO:0098985" "asymmetric, glutamatergic, excitatory synapse" "1/12" "6/19594" 0.00366944024959359 0.02862163394683 0.0139052472616178 "NLGN4Y" 1
"16" "FC" "GO:0044391" "ribosomal subunit" "2/12" "178/19594" 0.00510164548171838 0.0297807522054514 0.014468381638276 "RPS4Y1/RPS4Y2" 2
"17" "FC" "GO:0005952" "cAMP-dependent protein kinase complex" "1/12" "10/19594" 0.00610887224727208 0.0297807522054514 0.014468381638276 "PRKY" 1
"18" "FC" "GO:0032280" "symmetric synapse" "1/12" "10/19594" 0.00610887224727208 0.0297807522054514 0.014468381638276 "NLGN4Y" 1
"19" "FC" "GO:0005840" "ribosome" "2/12" "229/19594" 0.00830915659161702 0.033317029633111 0.0161864111577867 "RPS4Y1/RPS4Y2" 2
"20" "FC" "GO:0044666" "MLL3/4 complex" "1/12" "14/19594" 0.00854282811105411 0.033317029633111 0.0161864111577867 "UTY" 1
"21" "FC" "GO:0060077" "inhibitory synapse" "1/12" "19/19594" 0.0115775891541747 0.0395409601697832 0.0192101830784372 "NLGN4Y" 1
"22" "FC" "GO:0089717" "spanning component of membrane" "1/12" "21/19594" 0.012789107534551 0.0395409601697832 0.0192101830784372 "NLGN4Y" 1
"23" "FC" "GO:0043186" "P granule" "1/12" "25/19594" 0.0152080616037628 0.0395409601697832 0.0192101830784372 "DDX3Y" 1
"24" "FC" "GO:0045495" "pole plasm" "1/12" "25/19594" 0.0152080616037628 0.0395409601697832 0.0192101830784372 "DDX3Y" 1
"25" "FC" "GO:0060293" "germ plasm" "1/12" "25/19594" 0.0152080616037628 0.0395409601697832 0.0192101830784372 "DDX3Y" 1
"26" "HIP" "GO:0000786" "nucleosome" "4/25" "129/19594" 2.03756514094675e-05 0.00201718948953728 0.00152281184218126 "H4C1/H3C1/H3C12/H2AC12" 4
"27" "HIP" "GO:0044815" "DNA packaging complex" "4/25" "198/19594" 0.000108349274078691 0.00536328906689522 0.00404884129451952 "H4C1/H3C1/H3C12/H2AC12" 4
"28" "HIP" "GO:0032993" "protein-DNA complex" "4/25" "220/19594" 0.000162547466946873 0.00536406640924681 0.00404942812393964 "H4C1/H3C1/H3C12/H2AC12" 4
"29" "MED" "GO:0098983" "symmetric, GABA-ergic, inhibitory synapse" "1/7" "4/19594" 0.0014283525799641 0.0375716515308494 0.0145707235853709 "NLGN4Y" 1
"30" "MED" "GO:0098985" "asymmetric, glutamatergic, excitatory synapse" "1/7" "6/19594" 0.00214187284877021 0.0375716515308494 0.0145707235853709 "NLGN4Y" 1
"31" "MED" "GO:0032280" "symmetric synapse" "1/7" "10/19594" 0.0035676024600354 0.0375716515308494 0.0145707235853709 "NLGN4Y" 1
"32" "MED" "GO:0044666" "MLL3/4 complex" "1/7" "14/19594" 0.00499158565644819 0.0375716515308494 0.0145707235853709 "UTY" 1
"33" "MED" "GO:0060077" "inhibitory synapse" "1/7" "19/19594" 0.00676911147231329 0.0375716515308494 0.0145707235853709 "NLGN4Y" 1
"34" "MED" "GO:0089717" "spanning component of membrane" "1/7" "21/19594" 0.00747935930170884 0.0375716515308494 0.0145707235853709 "NLGN4Y" 1
"35" "MED" "GO:0043186" "P granule" "1/7" "25/19594" 0.00889854904678011 0.0375716515308494 0.0145707235853709 "DDX3Y" 1
"36" "MED" "GO:0045495" "pole plasm" "1/7" "25/19594" 0.00889854904678011 0.0375716515308494 0.0145707235853709 "DDX3Y" 1
"37" "MED" "GO:0060293" "germ plasm" "1/7" "25/19594" 0.00889854904678011 0.0375716515308494 0.0145707235853709 "DDX3Y" 1
