"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "AMY" "GO:0009048" "dosage compensation by inactivation of X chromosome" "1/1" "19/18800" 0.0010106382978724 0.00167553191489345 NA "XIST" 1
"2" "AMY" "GO:0007549" "dosage compensation" "1/1" "21/18800" 0.00111702127659563 0.00167553191489345 NA "XIST" 1
"3" "AMY" "GO:0040029" "regulation of gene expression, epigenetic" "1/1" "141/18800" 0.00750000000000006 0.00750000000000006 NA "XIST" 1
"4" "CBC" "GO:0021757" "caudate nucleus development" "1/2" "1/18800" 0.000106382978723341 0.000638297872340043 NA "FOXP2" 1
"5" "CBC" "GO:0021758" "putamen development" "1/2" "1/18800" 0.000106382978723341 0.000638297872340043 NA "FOXP2" 1
"6" "CBC" "GO:0021756" "striatum development" "1/2" "18/18800" 0.00191402779459748 0.00510325922723354 NA "FOXP2" 1
"7" "CBC" "GO:0009048" "dosage compensation by inactivation of X chromosome" "1/2" "19/18800" 0.00202030891185923 0.00510325922723354 NA "XIST" 1
"8" "CBC" "GO:0007549" "dosage compensation" "1/2" "21/18800" 0.00223285416947239 0.00510325922723354 NA "XIST" 1
"9" "CBC" "GO:0021544" "subpallium development" "1/2" "24/18800" 0.00255162961361677 0.00510325922723354 NA "FOXP2" 1
"10" "CBC" "GO:0048857" "neural nucleus development" "1/2" "64/18800" 0.00679710215459617 0.0116521751221649 NA "FOXP2" 1
"11" "CBC" "GO:0021987" "cerebral cortex development" "1/2" "112/18800" 0.0118797174589412 0.0178195761884118 NA "FOXP2" 1
"12" "CBC" "GO:0040029" "regulation of gene expression, epigenetic" "1/2" "141/18800" 0.014944145965211 0.0199255279536146 NA "XIST" 1
"13" "CBC" "GO:0021543" "pallium development" "1/2" "169/18800" 0.0178983886648565 0.0214780663978278 NA "FOXP2" 1
"14" "CBC" "GO:0021537" "telencephalon development" "1/2" "247/18800" 0.026104670574374 0.0284778224447717 NA "FOXP2" 1
"15" "CBC" "GO:0030900" "forebrain development" "1/2" "376/18800" 0.0396010426086493 0.0396010426086493 NA "FOXP2" 1
"16" "CC" "GO:0009048" "dosage compensation by inactivation of X chromosome" "1/1" "19/18800" 0.0010106382978724 0.00167553191489345 NA "XIST" 1
"17" "CC" "GO:0007549" "dosage compensation" "1/1" "21/18800" 0.00111702127659563 0.00167553191489345 NA "XIST" 1
"18" "CC" "GO:0040029" "regulation of gene expression, epigenetic" "1/1" "141/18800" 0.00750000000000006 0.00750000000000006 NA "XIST" 1
"19" "FC" "GO:0090291" "negative regulation of osteoclast proliferation" "1/2" "2/18800" 0.0002127602984765 0.0146667500652559 0.000118759109840129 "GREM1" 1
"20" "FC" "GO:1900154" "regulation of bone trabecula formation" "1/2" "2/18800" 0.0002127602984765 0.0146667500652559 0.000118759109840129 "GREM1" 1
"21" "FC" "GO:1900155" "negative regulation of bone trabecula formation" "1/2" "2/18800" 0.0002127602984765 0.0146667500652559 0.000118759109840129 "GREM1" 1
"22" "FC" "GO:1900086" "positive regulation of peptidyl-tyrosine autophosphorylation" "1/2" "3/18800" 0.000319131959259811 0.0146667500652559 0.000118759109840129 "GREM1" 1
"23" "FC" "GO:0038098" "sequestering of BMP from receptor via BMP binding" "1/2" "4/18800" 0.000425497961072718 0.0146667500652559 0.000118759109840129 "GREM1" 1
"24" "FC" "GO:0090289" "regulation of osteoclast proliferation" "1/2" "4/18800" 0.000425497961072718 0.0146667500652559 0.000118759109840129 "GREM1" 1
"25" "FC" "GO:1900084" "regulation of peptidyl-tyrosine autophosphorylation" "1/2" "4/18800" 0.000425497961072718 0.0146667500652559 0.000118759109840129 "GREM1" 1
"26" "FC" "GO:1900158" "negative regulation of bone mineralization involved in bone maturation" "1/2" "5/18800" 0.000531858303916111 0.0146667500652559 0.000118759109840129 "GREM1" 1
"27" "FC" "GO:0060676" "ureteric bud formation" "1/2" "6/18800" 0.000638212987788989 0.0146667500652559 0.000118759109840129 "GREM1" 1
"28" "FC" "GO:0090027" "negative regulation of monocyte chemotaxis" "1/2" "7/18800" 0.000744562012691685 0.0146667500652559 0.000118759109840129 "GREM1" 1
"29" "FC" "GO:1900157" "regulation of bone mineralization involved in bone maturation" "1/2" "7/18800" 0.000744562012691685 0.0146667500652559 0.000118759109840129 "GREM1" 1
"30" "FC" "GO:0002158" "osteoclast proliferation" "1/2" "8/18800" 0.000850905378624534 0.0146667500652559 0.000118759109840129 "GREM1" 1
"31" "FC" "GO:0072172" "mesonephric tubule formation" "1/2" "9/18800" 0.000957243085587312 0.0146667500652559 0.000118759109840129 "GREM1" 1
"32" "FC" "GO:0048263" "determination of dorsal identity" "1/2" "10/18800" 0.00106357513357969 0.0146667500652559 0.000118759109840129 "GREM1" 1
"33" "FC" "GO:0060346" "bone trabecula formation" "1/2" "10/18800" 0.00106357513357969 0.0146667500652559 0.000118759109840129 "GREM1" 1
"34" "FC" "GO:0035581" "sequestering of extracellular ligand from receptor" "1/2" "11/18800" 0.00116990152260221 0.0146667500652559 0.000118759109840129 "GREM1" 1
