"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "CBC" "GO:0001227" "DNA-binding transcription repressor activity, RNA polymerase II-specific" "1/1" "321/18410" 0.0174361759913091 0.0176534492123845 NA "FOXP2" 1
"2" "CBC" "GO:0001217" "DNA-binding transcription repressor activity" "1/1" "325/18410" 0.0176534492123845 0.0176534492123845 NA "FOXP2" 1
"3" "FC" "GO:0016015" "morphogen activity" "1/1" "8/18410" 0.000434546442151018 0.00260727865290633 NA "GREM1" 1
"4" "FC" "GO:0030297" "transmembrane receptor protein tyrosine kinase activator activity" "1/1" "8/18410" 0.000434546442151018 0.00260727865290633 NA "GREM1" 1
"5" "FC" "GO:0043184" "vascular endothelial growth factor receptor 2 binding" "1/1" "9/18410" 0.000488864747419937 0.00260727865290633 NA "GREM1" 1
"6" "FC" "GO:0005172" "vascular endothelial growth factor receptor binding" "1/1" "14/18410" 0.000760456273764309 0.00289697628100694 NA "GREM1" 1
"7" "FC" "GO:0036122" "BMP binding" "1/1" "17/18410" 0.000923411189570955 0.00289697628100694 NA "GREM1" 1
"8" "FC" "GO:0030296" "protein tyrosine kinase activator activity" "1/1" "20/18410" 0.0010863661053776 0.00289697628100694 NA "GREM1" 1
"9" "FC" "GO:0030295" "protein kinase activator activity" "1/1" "104/18410" 0.00564910374796301 0.0119500271591526 NA "GREM1" 1
"10" "FC" "GO:0019209" "kinase activator activity" "1/1" "110/18410" 0.0059750135795763 0.0119500271591526 NA "GREM1" 1
"11" "FC" "GO:0070851" "growth factor receptor binding" "1/1" "139/18410" 0.00755024443237362 0.0122542096686585 NA "GREM1" 1
"12" "FC" "GO:0019955" "cytokine binding" "1/1" "141/18410" 0.00765888104291157 0.0122542096686585 NA "GREM1" 1
"13" "FC" "GO:0019887" "protein kinase regulator activity" "1/1" "207/18410" 0.0112438891906572 0.0157105252162286 NA "GREM1" 1
"14" "FC" "GO:0005125" "cytokine activity" "1/1" "235/18410" 0.0127648017381857 0.0157105252162286 NA "GREM1" 1
"15" "FC" "GO:0019207" "kinase regulator activity" "1/1" "235/18410" 0.0127648017381857 0.0157105252162286 NA "GREM1" 1
"16" "FC" "GO:0005126" "cytokine receptor binding" "1/1" "272/18410" 0.0147745790331344 0.016885233180725 NA "GREM1" 1
"17" "FC" "GO:0048018" "receptor ligand activity" "1/1" "489/18410" 0.0265616512764801 0.0269418794133623 NA "GREM1" 1
"18" "FC" "GO:0030546" "signaling receptor activator activity" "1/1" "496/18410" 0.0269418794133623 0.0269418794133623 NA "GREM1" 1
"19" "HIP" "GO:0031703" "type 2 angiotensin receptor binding" "1/11" "1/18410" 0.000597501357957664 0.014808772353786 0.00376857133352565 "AGT" 1
"20" "HIP" "GO:0048306" "calcium-dependent protein binding" "2/11" "87/18410" 0.00118103366069225 0.014808772353786 0.00376857133352565 "S100A8/ANXA1" 2
"21" "HIP" "GO:0022852" "glycine-gated chloride ion channel activity" "1/11" "2/18410" 0.0011946781456732 0.014808772353786 0.00376857133352565 "GLRA2" 1
"22" "HIP" "GO:0004857" "enzyme inhibitor activity" "3/11" "390/18410" 0.00137157237145436 0.014808772353786 0.00376857133352565 "SERPINA3/AGT/ANXA1" 3
"23" "HIP" "GO:0004867" "serine-type endopeptidase inhibitor activity" "2/11" "98/18410" 0.0014951510030781 0.014808772353786 0.00376857133352565 "SERPINA3/AGT" 2
"24" "HIP" "GO:0055077" "gap junction hemi-channel activity" "1/11" "3/18410" 0.001791530521836 0.014808772353786 0.00376857133352565 "GJA1" 1
"25" "HIP" "GO:0086075" "gap junction channel activity involved in cardiac conduction electrical coupling" "1/11" "3/18410" 0.001791530521836 0.014808772353786 0.00376857133352565 "GJA1" 1
"26" "HIP" "GO:0016933" "extracellularly glycine-gated ion channel activity" "1/11" "4/18410" 0.00238805864506375 0.014808772353786 0.00376857133352565 "GLRA2" 1
"27" "HIP" "GO:0016934" "extracellularly glycine-gated chloride channel activity" "1/11" "4/18410" 0.00238805864506375 0.014808772353786 0.00376857133352565 "GLRA2" 1
"28" "HIP" "GO:0035662" "Toll-like receptor 4 binding" "1/11" "4/18410" 0.00238805864506375 0.014808772353786 0.00376857133352565 "S100A8" 1
"29" "HIP" "GO:0015267" "channel activity" "3/11" "489/18410" 0.00262110203306353 0.014808772353786 0.00376857133352565 "AQP4/GLRA2/GJA1" 3
"30" "HIP" "GO:0022803" "passive transmembrane transporter activity" "3/11" "490/18410" 0.00263637998972548 0.014808772353786 0.00376857133352565 "AQP4/GLRA2/GJA1" 3
"31" "HIP" "GO:0034634" "glutathione transmembrane transporter activity" "1/11" "5/18410" 0.00298426267390806 0.014808772353786 0.00376857133352565 "GJA1" 1
"32" "HIP" "GO:0043177" "organic acid binding" "2/11" "141/18410" 0.00306158834976291 0.014808772353786 0.00376857133352565 "GLRA2/S100A8" 2
"33" "HIP" "GO:0004322" "ferroxidase activity" "1/11" "6/18410" 0.00358014276684937 0.014808772353786 0.00376857133352565 "CP" 1
