"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "CBC" "GO:0006882" "cellular zinc ion homeostasis" "6/87" "39/18800" 2.37990063078954e-08 2.26759553501058e-05 1.84718176351034e-05 "MT1X/MT1M/S100A8/MT2A/MT1A/S100A9" 6
"2" "CBC" "GO:0055069" "zinc ion homeostasis" "6/87" "41/18800" 3.25570069635403e-08 2.26759553501058e-05 1.84718176351034e-05 "MT1X/MT1M/S100A8/MT2A/MT1A/S100A9" 6
"3" "CBC" "GO:0071294" "cellular response to zinc ion" "5/87" "24/18800" 7.49249555709248e-08 3.47901543700994e-05 2.83400358264761e-05 "MT1X/MT1M/GLRA1/MT2A/MT1A" 5
"4" "CBC" "GO:0010043" "response to zinc ion" "6/87" "53/18800" 1.59016423049493e-07 5.5377469326986e-05 4.51104484335141e-05 "MT1X/MT1M/S100A8/GLRA1/MT2A/MT1A" 6
"5" "CBC" "GO:0010273" "detoxification of copper ion" "4/87" "15/18800" 5.61640353042668e-07 0.000130394168631406 0.000106219000101754 "MT1X/MT1M/MT2A/MT1A" 4
"6" "CBC" "GO:1990169" "stress response to copper ion" "4/87" "15/18800" 5.61640353042668e-07 0.000130394168631406 0.000106219000101754 "MT1X/MT1M/MT2A/MT1A" 4
"7" "CBC" "GO:0046916" "cellular transition metal ion homeostasis" "7/87" "115/18800" 1.04035271393471e-06 0.000207030190073007 0.000168646650469416 "MT1X/MT1M/CP/S100A8/MT2A/MT1A/S100A9" 7
"8" "CBC" "GO:0061687" "detoxification of inorganic compound" "4/87" "18/18800" 1.24578200337848e-06 0.000216921791338278 0.000176704342058158 "MT1X/MT1M/MT2A/MT1A" 4
"9" "CBC" "GO:0097501" "stress response to metal ion" "4/87" "19/18800" 1.57242416642827e-06 0.000243376318203842 0.000198254181451424 "MT1X/MT1M/MT2A/MT1A" 4
"10" "CBC" "GO:0035425" "autocrine signaling" "3/87" "7/18800" 3.30574936088538e-06 0.000460490885971333 0.000375115559056256 "S100A8/HILPDA/S100A9" 3
"11" "CBC" "GO:0055076" "transition metal ion homeostasis" "7/87" "139/18800" 3.70473217227967e-06 0.000469153810544143 0.000382172371456218 "MT1X/MT1M/CP/S100A8/MT2A/MT1A/S100A9" 7
"12" "CBC" "GO:0010038" "response to metal ion" "10/87" "351/18800" 5.06195609712787e-06 0.000587608736941593 0.000478665673044197 "MT1X/MT1M/S100A8/GLRA1/MT2A/MBP/CPNE4/TXNIP/MT1A/TFAP2A" 10
"13" "CBC" "GO:0071280" "cellular response to copper ion" "4/87" "27/18800" 6.92136009894078e-06 0.000741650355217269 0.000604147869365033 "MT1X/MT1M/MT2A/MT1A" 4
"14" "CBC" "GO:0045926" "negative regulation of growth" "8/87" "245/18800" 1.78638158576613e-05 0.00175890430765976 0.00143280223951126 "DDX3X/MT1X/MT1M/SEMA3D/DCC/BCL11A/MT2A/MT1A" 8
"15" "CBC" "GO:0009636" "response to toxic substance" "8/87" "247/18800" 1.89401038154318e-05 0.00175890430765976 0.00143280223951126 "MT1X/MT1M/KDM5C/MT2A/MBP/MT1A/S100A9/HBB" 8
"16" "CBC" "GO:0070488" "neutrophil aggregation" "2/87" "2/18800" 2.11702071069874e-05 0.00184313115625209 0.00150141337245608 "S100A8/S100A9" 2
"17" "CBC" "GO:0071276" "cellular response to cadmium ion" "4/87" "37/18800" 2.51437196836173e-05 0.00206030597172229 0.00167832382779811 "MT1X/MT1M/MT2A/MT1A" 4
"18" "CBC" "GO:0071248" "cellular response to metal ion" "7/87" "191/18800" 2.94567777340361e-05 0.00227962729908402 0.00185698283025093 "MT1X/MT1M/GLRA1/MT2A/CPNE4/MT1A/TFAP2A" 7
"19" "CBC" "GO:0046688" "response to copper ion" "4/87" "41/18800" 3.8014137249902e-05 0.00278703648363755 0.00227031800306894 "MT1X/MT1M/MT2A/MT1A" 4
"20" "CBC" "GO:0098754" "detoxification" "6/87" "150/18800" 6.92404851419642e-05 0.00482259979013781 0.00392848647279144 "MT1X/MT1M/MT2A/MT1A/S100A9/HBB" 6
"21" "CBC" "GO:0071241" "cellular response to inorganic substance" "7/87" "221/18800" 7.42789664676248e-05 0.00492717144235244 0.00401367046877692 "MT1X/MT1M/GLRA1/MT2A/CPNE4/MT1A/TFAP2A" 7
"22" "CBC" "GO:0046686" "response to cadmium ion" "4/87" "59/18800" 0.000160348774171441 0.0101529928373099 0.00827062098357958 "MT1X/MT1M/MT2A/MT1A" 4
"23" "CBC" "GO:2000171" "negative regulation of dendrite development" "2/87" "5/18800" 0.000209793949341145 0.0127062161492268 0.0103504749377462 "DCC/BCL11A" 2
"24" "CBC" "GO:0036018" "cellular response to erythropoietin" "2/87" "6/18800" 0.000313743249703533 0.0182101811182092 0.0148340010166846 "MT1X/MT2A" 2
"25" "CBC" "GO:0061564" "axon development" "9/87" "479/18800" 0.000370350457769268 0.0206359275069036 0.0168100123568535 "SEMA3D/DCC/ISLR2/MBP/CHL1/ALCAM/KALRN/SLITRK5/TSPAN2" 9
"26" "CBC" "GO:0016049" "cell growth" "9/87" "484/18800" 0.000399395327118819 0.0213983727183275 0.0174310997017849 "DDX3X/SEMA3D/DCC/S100A8/BCL11A/ISLR2/ALCAM/S100A9/PLCE1" 9
"27" "CBC" "GO:0036017" "response to erythropoietin" "2/87" "7/18800" 0.000437918249840592 0.0225933378528869 0.0184045174786806 "MT1X/MT2A" 2
"28" "CBC" "GO:0001822" "kidney development" "7/87" "303/18800" 0.000512061415625786 0.0254750554273828 0.0207519626332555 "ZBTB16/ACTA2/WNT7B/TFAP2A/EPCAM/CEP290/PLCE1" 7
"29" "CBC" "GO:0032119" "sequestering of zinc ion" "2/87" "8/18800" 0.000582133838250716 0.0279624978166637 0.022778231493077 "S100A8/S100A9" 2
"30" "CBC" "GO:0072001" "renal system development" "7/87" "312/18800" 0.000609099768135824 0.0282825325671068 0.0230389315807164 "ZBTB16/ACTA2/WNT7B/TFAP2A/EPCAM/CEP290/PLCE1" 7
