"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "CC" "GO:0022627" "cytosolic small ribosomal subunit" "2/18" "43/19594" 0.000703872478729022 0.0394168588088252 0.0274139807504987 "RPS4Y1/RPS4Y2" 2
"2" "HIP" "GO:0000786" "nucleosome" "9/54" "129/19594" 7.25681481909556e-11 1.3062266674372e-08 8.70817778291468e-09 "H4C1/H3C1/H3C12/H2AC12/H3C3/H2AC4/H4C4/H4C2/H2BC14" 9
"3" "HIP" "GO:0044815" "DNA packaging complex" "9/54" "198/19594" 3.28843878953641e-09 2.95959491058277e-07 1.97306327372185e-07 "H4C1/H3C1/H3C12/H2AC12/H3C3/H2AC4/H4C4/H4C2/H2BC14" 9
"4" "HIP" "GO:0032993" "protein-DNA complex" "9/54" "220/19594" 8.26131329970092e-09 4.95678797982055e-07 3.30452531988037e-07 "H4C1/H3C1/H3C12/H2AC12/H3C3/H2AC4/H4C4/H4C2/H2BC14" 9
"5" "HIP" "GO:0043505" "CENP-A containing nucleosome" "4/54" "18/19594" 1.53172637059607e-07 5.51421493414585e-06 3.67614328943056e-06 "H4C1/H2AC4/H4C4/H4C2" 4
"6" "HIP" "GO:0061638" "CENP-A containing chromatin" "4/54" "18/19594" 1.53172637059607e-07 5.51421493414585e-06 3.67614328943056e-06 "H4C1/H2AC4/H4C4/H4C2" 4
"7" "HIP" "GO:0034506" "chromosome, centromeric core domain" "4/54" "19/19594" 1.93622753902976e-07 5.80868261708927e-06 3.87245507805952e-06 "H4C1/H2AC4/H4C4/H4C2" 4
"8" "HIP" "GO:0000228" "nuclear chromosome" "6/54" "228/19594" 3.76509935117098e-05 0.000968168404586824 0.000645445603057882 "H4C1/H3C1/H3C12/H3C3/H4C4/H4C2" 6
"9" "HIP" "GO:0032437" "cuticular plate" "2/54" "9/19594" 0.00026507398992493 0.00596416477331093 0.00397610984887395 "PVALB/CALB1" 2
"10" "MED" "GO:0022627" "cytosolic small ribosomal subunit" "2/11" "43/19594" 0.000255506824254461 0.00970925932166951 0.00457222738139561 "RPS4Y1/RPS4Y2" 2
"11" "MED" "GO:0015935" "small ribosomal subunit" "2/11" "69/19594" 0.000658543132171596 0.0125123195112603 0.00589222802469323 "RPS4Y1/RPS4Y2" 2
"12" "MED" "GO:0022626" "cytosolic ribosome" "2/11" "102/19594" 0.00143139054365686 0.0181309468863202 0.00853811903233915 "RPS4Y1/RPS4Y2" 2
"13" "MED" "GO:0098983" "symmetric, GABA-ergic, inhibitory synapse" "1/11" "4/19594" 0.00224386673548649 0.0213167339871216 0.0100383511850711 "NLGN4Y" 1
"14" "MED" "GO:0098985" "asymmetric, glutamatergic, excitatory synapse" "1/11" "6/19594" 0.00336408277099542 0.0255670290595652 0.0120398751804047 "NLGN4Y" 1
"15" "MED" "GO:0044391" "ribosomal subunit" "2/11" "178/19594" 0.00427681865289072 0.0270865181349746 0.0127554240524811 "RPS4Y1/RPS4Y2" 2
"16" "MED" "GO:0032280" "symmetric synapse" "1/11" "10/19594" 0.00560108543495252 0.0304058923611708 0.0143185642698034 "NLGN4Y" 1
"17" "MED" "GO:0005840" "ribosome" "2/11" "229/19594" 0.00697773815175355 0.0330748730143085 0.0155754249651868 "RPS4Y1/RPS4Y2" 2
"18" "MED" "GO:0044666" "MLL3/4 complex" "1/11" "14/19594" 0.00783352255602043 0.0330748730143085 0.0155754249651868 "UTY" 1
"19" "MED" "GO:0060077" "inhibitory synapse" "1/11" "19/19594" 0.0106176614396954 0.0378622553967203 0.0178298709624444 "NLGN4Y" 1
"20" "MED" "GO:0089717" "spanning component of membrane" "1/11" "21/19594" 0.0117293269016004 0.0378622553967203 0.0178298709624444 "NLGN4Y" 1
"21" "MED" "GO:0043186" "P granule" "1/11" "25/19594" 0.0139492519882654 0.0378622553967203 0.0178298709624444 "DDX3Y" 1
"22" "MED" "GO:0045495" "pole plasm" "1/11" "25/19594" 0.0139492519882654 0.0378622553967203 0.0178298709624444 "DDX3Y" 1
"23" "MED" "GO:0060293" "germ plasm" "1/11" "25/19594" 0.0139492519882654 0.0378622553967203 0.0178298709624444 "DDX3Y" 1
"24" "OC" "GO:0032993" "protein-DNA complex" "5/26" "220/19594" 9.25391058850801e-06 0.000805090221200197 0.000574716552338918 "H2BC3/H4C1/ST18/H2BC4/H2AC12" 5
"25" "OC" "GO:0000786" "nucleosome" "4/26" "129/19594" 2.39578432289527e-05 0.00104216618045944 0.000743954079214848 "H2BC3/H4C1/H2BC4/H2AC12" 4
"26" "OC" "GO:0044815" "DNA packaging complex" "4/26" "198/19594" 0.000127041005195483 0.00368418915066902 0.00262997168650299 "H2BC3/H4C1/H2BC4/H2AC12" 4
"27" "OC" "GO:0097449" "astrocyte projection" "2/26" "19/19594" 0.000285533224098832 0.00609144388004351 0.00434839914001896 "SLC7A11/KCNJ10" 2
"28" "OC" "GO:0089717" "spanning component of membrane" "2/26" "21/19594" 0.000350082981611696 0.00609144388004351 0.00434839914001896 "NLGN4Y/SLC4A4" 2
"29" "OC" "GO:0097386" "glial cell projection" "2/26" "33/19594" 0.000871634770756011 0.0126387041759622 0.00902218446922888 "SLC7A11/KCNJ10" 2
"30" "PL" "GO:0097449" "astrocyte projection" "2/28" "19/19594" 0.000331713322808191 0.0252102125334225 0.0185061116935096 "AQP4/SLC7A11" 2
"31" "PL" "GO:0097386" "glial cell projection" "2/28" "33/19594" 0.00101164557907569 0.0384425320048764 0.0282195872057957 "AQP4/SLC7A11" 2
"32" "PL" "GO:0098636" "protein complex involved in cell adhesion" "2/28" "43/19594" 0.00171493720244244 0.0434119375739095 0.0318674888007923 "LGALS1/PLP1" 2
