"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "CC" "hsa04512" "ECM-receptor interaction" "6/31" "88/8159" 7.85921195097964e-07 6.28736956078371e-05 4.88098426429262e-05 "1277/7450/1278/6385/284217/3371" 6
"2" "CC" "hsa05165" "Human papillomavirus infection" "8/31" "331/8159" 2.34579639937504e-05 0.000880089031636148 0.000683227011401747 "3280/1277/7450/1278/4853/284217/388585/3371" 8
"3" "CC" "hsa04933" "AGE-RAGE signaling pathway in diabetic complications" "5/31" "100/8159" 3.30033386863556e-05 0.000880089031636148 0.000683227011401747 "1277/1278/7412/6347/1906" 5
"4" "CC" "hsa04151" "PI3K-Akt signaling pathway" "7/31" "354/8159" 0.000290749373416646 0.00581498746833291 0.00451426658725844 "1902/1277/7450/1278/2846/284217/3371" 7
"5" "CC" "hsa04510" "Focal adhesion" "5/31" "201/8159" 0.000870453689343867 0.0139272590295019 0.0108119510886922 "1277/7450/1278/284217/3371" 5
"6" "CC" "hsa04611" "Platelet activation" "4/31" "124/8159" 0.00116400488645794 0.0155200651527725 0.0120484716317576 "1277/7450/5028/1278" 4
"7" "CC" "hsa04330" "Notch signaling pathway" "3/31" "59/8159" 0.00139818786029064 0.0159792898318931 0.0124049750010749 "3280/4853/388585" 3
"8" "CC" "hsa05418" "Fluid shear stress and atherosclerosis" "4/31" "139/8159" 0.00177579079547348 0.0177579079547348 0.013785744333281 "6385/7412/6347/1906" 4
"9" "CC" "hsa04514" "Cell adhesion molecules" "4/31" "157/8159" 0.00276968079597642 0.0246193848531237 0.0191124171886092 "22829/4267/6385/7412" 4
"10" "CC" "hsa04950" "Maturity onset diabetes of the young" "2/31" "26/8159" 0.00429013578640679 0.0343210862912543 0.0266440011997895 "5080/3280" 2
"11" "CC" "hsa05146" "Amoebiasis" "3/31" "102/8159" 0.00661433029964251 0.0481042203610365 0.0373440658065941 "1277/1278/284217" 3
"12" "FC" "hsa04110" "Cell cycle" "10/125" "126/8159" 2.1338770600557e-05 0.00428909289071196 0.00402067361842075 "983/9133/5347/9232/991/890/1017/990/699/7272" 10
"13" "FC" "hsa04080" "Neuroactive ligand-receptor interaction" "16/125" "362/8159" 0.000120831623551084 0.0121435781668839 0.0113836108503389 "1910/6750/1392/2554/6863/10874/7432/84539/3356/3358/2897/2846/2566/6754/6866/116" 16
"14" "FC" "hsa05322" "Systemic lupus erythematosus" "9/125" "136/8159" 0.000227217791383465 0.0152235920226922 0.0142708718096984 "3018/8335/8350/8347/8352/8342/8360/8359/85235" 9
"15" "FC" "hsa05033" "Nicotine addiction" "5/125" "40/8159" 0.000333605075942473 0.0167636550661093 0.0157145548930797 "2554/140679/246213/57084/2566" 5
"16" "FC" "hsa05034" "Alcoholism" "10/125" "187/8159" 0.00056944456454574 0.0216054767904415 0.0202533665644883 "1392/3018/8335/8350/8347/8352/8342/8360/8359/85235" 10
"17" "FC" "hsa04613" "Neutrophil extracellular trap formation" "10/125" "190/8159" 0.000644939605684822 0.0216054767904415 0.0202533665644883 "293/3018/8335/8350/8347/8352/8342/8360/8359/85235" 10
"18" "HIP" "hsa05322" "Systemic lupus erythematosus" "15/95" "136/8159" 3.4724719274097e-11 6.21572475006336e-09 5.84837377247949e-09 "8359/8350/8356/85235/8352/8360/8335/8366/8342/8357/8347/730/8332/3018/8354" 15
"19" "HIP" "hsa05034" "Alcoholism" "15/95" "187/8159" 3.20218054702633e-09 2.86595158958856e-07 2.69657309223269e-07 "8359/8350/8356/85235/8352/8360/8335/8366/8342/8357/8347/8332/3018/8354/64764" 15
"20" "HIP" "hsa04613" "Neutrophil extracellular trap formation" "14/95" "190/8159" 3.3470556768872e-08 1.99707655387603e-06 1.87904880105948e-06 "8359/8350/8356/85235/8352/8360/8335/8366/8342/8357/8347/8332/3018/8354" 14
"21" "MED" "hsa00340" "Histidine metabolism" "2/15" "22/8159" 0.000713478302746179 0.012091766882226 0.00748716215617711 "84735/57571" 2
"22" "MED" "hsa00410" "beta-Alanine metabolism" "2/15" "31/8159" 0.00142256080967365 0.012091766882226 0.00748716215617711 "84735/57571" 2
"23" "MED" "hsa00565" "Ether lipid metabolism" "2/15" "49/8159" 0.00352962242810757 0.0162292542659788 0.0100490738489033 "5168/7368" 2
"24" "MED" "hsa00330" "Arginine and proline metabolism" "2/15" "51/8159" 0.00381864806258325 0.0162292542659788 0.0100490738489033 "84735/57571" 2
"25" "OC" "hsa05322" "Systemic lupus erythematosus" "15/84" "136/8159" 5.44046430776008e-12 8.37831503395053e-10 7.7311861215538e-10 "3018/8359/8347/85235/8350/8342/8356/8360/8352/8335/128312/8330/8366/8357/8354" 15
"26" "OC" "hsa05034" "Alcoholism" "15/84" "187/8159" 5.35664249240487e-10 3.43948809902602e-08 3.17382702234117e-08 "3018/8359/8347/85235/8350/8342/8356/8360/8352/8335/128312/8330/8366/8357/8354" 15
"27" "OC" "hsa04613" "Neutrophil extracellular trap formation" "15/84" "190/8159" 6.70030149160913e-10 3.43948809902602e-08 3.17382702234117e-08 "3018/8359/8347/85235/8350/8342/8356/8360/8352/8335/128312/8330/8366/8357/8354" 15
"28" "OC" "hsa05203" "Viral carcinogenesis" "11/84" "204/8159" 6.85579304058391e-06 0.000263948032062481 0.00024356106854706 "3018/8359/8347/991/8342/8360/983/890/128312/8366/1017" 11
"29" "OC" "hsa04110" "Cell cycle" "8/84" "126/8159" 4.22520307339895e-05 0.00130136254660688 0.00120084718928181 "4085/991/990/9133/983/891/890/1017" 8
"30" "OC" "hsa04114" "Oocyte meiosis" "7/84" "131/8159" 0.000380013905393262 0.00975369023842705 0.00900032933826146 "4085/991/9133/983/891/151648/1017" 7
