"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "CC" "hsa05171" "Coronavirus disease - COVID-19" "3/8" "232/8159" 0.00114333854956956 0.0194367553426826 0.0168491996778672 "6192/140032/7450" 3
"2" "HIP" "hsa05322" "Systemic lupus erythematosus" "9/32" "136/8159" 1.54344495757381e-09 6.48246882181001e-08 5.36144037894061e-08 "8359/8350/8356/85235/8352/8335/8360/8366/8342" 9
"3" "HIP" "hsa05034" "Alcoholism" "9/32" "187/8159" 2.56260910823461e-08 4.12112028801239e-07 3.40844535098769e-07 "8359/8350/8356/85235/8352/8335/8360/8366/8342" 9
"4" "HIP" "hsa04613" "Neutrophil extracellular trap formation" "9/32" "190/8159" 2.94365734858028e-08 4.12112028801239e-07 3.40844535098769e-07 "8359/8350/8356/85235/8352/8335/8360/8366/8342" 9
"5" "MED" "hsa03010" "Ribosome" "2/4" "158/8159" 0.00217946736730447 0.00871786946921789 0.00458835235221994 "6192/140032" 2
"6" "MED" "hsa05171" "Coronavirus disease - COVID-19" "2/4" "232/8159" 0.00465121921847588 0.00930243843695176 0.00489602022997461 "6192/140032" 2
"7" "OC" "hsa05322" "Systemic lupus erythematosus" "4/12" "136/8159" 3.29605067612655e-05 0.000593289121702779 0.000451038513575212 "3018/8359/8347/85235" 4
"8" "OC" "hsa05034" "Alcoholism" "4/12" "187/8159" 0.000114532905341571 0.000730998257834274 0.000555729669698571 "3018/8359/8347/85235" 4
"9" "OC" "hsa04613" "Neutrophil extracellular trap formation" "4/12" "190/8159" 0.000121833042972379 0.000730998257834274 0.000555729669698571 "3018/8359/8347/85235" 4
"10" "OC" "hsa05203" "Viral carcinogenesis" "3/12" "204/8159" 0.00286796064307596 0.0129058228938418 0.00981144430525988 "3018/8359/8347" 3
