"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "FC" "hsa04514" "Cell adhesion molecules" "2/7" "157/8159" 0.00725142554697824 0.0330361767238167 0.0231832819114503 "22829/4267" 2
"2" "FC" "hsa03010" "Ribosome" "2/7" "158/8159" 0.0073413726052926 0.0330361767238167 0.0231832819114503 "6192/140032" 2
"3" "FC" "hsa05171" "Coronavirus disease - COVID-19" "2/7" "232/8159" 0.0153845133824712 0.0461535401474137 0.0323884492262552 "6192/140032" 2
"4" "HIP" "hsa05322" "Systemic lupus erythematosus" "8/25" "136/8159" 4.12984430934887e-09 1.32155017899164e-07 1.04332908867761e-07 "8359/8350/8356/85235/8352/8335/8360/8366" 8
"5" "HIP" "hsa05034" "Alcoholism" "8/25" "187/8159" 5.08034847999702e-08 6.13503804966991e-07 4.84345109184467e-07 "8359/8350/8356/85235/8352/8335/8360/8366" 8
"6" "HIP" "hsa04613" "Neutrophil extracellular trap formation" "8/25" "190/8159" 5.75159817156554e-08 6.13503804966991e-07 4.84345109184467e-07 "8359/8350/8356/85235/8352/8335/8360/8366" 8
"7" "HIP" "hsa04670" "Leukocyte transendothelial migration" "3/25" "114/8159" 0.00488399823878022 0.0390719859102417 0.0308463046659803 "4267/9076/10398" 3
"8" "HIP" "hsa05131" "Shigellosis" "4/25" "247/8159" 0.00628248412839743 0.0402078984217436 0.0317430777013765 "8350/8356/8352/10398" 4
"9" "MED" "hsa03010" "Ribosome" "2/4" "158/8159" 0.00217946736730447 0.00871786946921789 0.00458835235221994 "6192/140032" 2
"10" "MED" "hsa05171" "Coronavirus disease - COVID-19" "2/4" "232/8159" 0.00465121921847588 0.00930243843695176 0.00489602022997461 "6192/140032" 2
"11" "OC" "hsa05322" "Systemic lupus erythematosus" "4/10" "136/8159" 1.43514432013667e-05 0.000186568761617767 0.000120854258537825 "3018/8359/8347/85235" 4
"12" "OC" "hsa05034" "Alcoholism" "4/10" "187/8159" 5.03744165493404e-05 0.000232340412932013 0.000150503911211021 "3018/8359/8347/85235" 4
"13" "OC" "hsa04613" "Neutrophil extracellular trap formation" "4/10" "190/8159" 5.36170183689261e-05 0.000232340412932013 0.000150503911211021 "3018/8359/8347/85235" 4
"14" "OC" "hsa05203" "Viral carcinogenesis" "3/10" "204/8159" 0.00162327470904026 0.00527564280438083 0.00341742044008475 "3018/8359/8347" 3
