"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "AMY" "GO:0046703" "natural killer cell lectin-like receptor binding" "1/1" "9/18410" 0.000488864747419937 0.000488864747419937 NA "ULBP1" 1
"2" "CBC" "GO:0005042" "netrin receptor activity" "1/6" "6/18410" 0.00195413158697866 0.0103756643740486 0.00312050056362364 "DCC" 1
"3" "CBC" "GO:0001227" "DNA-binding transcription repressor activity, RNA polymerase II-specific" "2/6" "321/18410" 0.00434029512785367 0.0103756643740486 0.00312050056362364 "FOXP2/BCL11A" 2
"4" "CBC" "GO:0001217" "DNA-binding transcription repressor activity" "2/6" "325/18410" 0.00444671330316369 0.0103756643740486 0.00312050056362364 "FOXP2/BCL11A" 2
"5" "CBC" "GO:0030215" "semaphorin receptor binding" "1/6" "23/18410" 0.00747356481774297 0.0127289091907212 0.00382824336563044 "SEMA3D" 1
"6" "CBC" "GO:0045499" "chemorepellent activity" "1/6" "28/18410" 0.00909207799337231 0.0127289091907212 0.00382824336563044 "SEMA3D" 1
"7" "CC" "GO:0032090" "Pyrin domain binding" "1/3" "2/18410" 0.000325892127782001 0.00211829883058301 0.000514566517550529 "NLRP2" 1
"8" "CC" "GO:0036505" "prosaposin receptor activity" "1/3" "2/18410" 0.000325892127782001 0.00211829883058301 0.000514566517550529 "GPR37" 1
"9" "CC" "GO:0042923" "neuropeptide binding" "1/3" "32/18410" 0.005205780975718 0.0190201909701191 0.00462028930448238 "GPR37" 1
"10" "CC" "GO:0030544" "Hsp70 protein binding" "1/3" "44/18410" 0.00715328120839143 0.0190201909701191 0.00462028930448238 "GPR37" 1
"11" "CC" "GO:0008188" "neuropeptide receptor activity" "1/3" "45/18410" 0.00731545806543044 0.0190201909701191 0.00462028930448238 "GPR37" 1
"12" "CC" "GO:0030165" "PDZ domain binding" "1/3" "82/18410" 0.0133035938444565 0.0288244533296556 0.00700189149708234 "GPR37" 1
"13" "CC" "GO:0031072" "heat shock protein binding" "1/3" "123/18410" 0.0199109138421946 0.0359479788305316 0.0087323025499267 "GPR37" 1
"14" "CC" "GO:0008528" "G protein-coupled peptide receptor activity" "1/3" "148/18410" 0.0239252544065852 0.0359479788305316 0.0087323025499267 "GPR37" 1
"15" "CC" "GO:0001653" "peptide receptor activity" "1/3" "154/18410" 0.0248870622672911 0.0359479788305316 0.0087323025499267 "GPR37" 1
"16" "HIP" "GO:0031702" "type 1 angiotensin receptor binding" "2/51" "6/18410" 0.000112063137104984 0.0135206790108393 0.00642926008643852 "AGT/EDNRB" 2
"17" "HIP" "GO:0001664" "G protein-coupled receptor binding" "6/51" "288/18410" 0.000138714684590881 0.0135206790108393 0.00642926008643852 "AGT/EDNRB/HSPA1B/CX3CR1/ARRDC3/UCHL1" 6
"18" "HIP" "GO:0031701" "angiotensin receptor binding" "2/51" "7/18410" 0.000156610181592733 0.0135206790108393 0.00642926008643852 "AGT/EDNRB" 2
"19" "HIP" "GO:0008509" "anion transmembrane transporter activity" "6/51" "315/18410" 0.000225419686250962 0.0145959246847498 0.00694055349772698 "GLRA2/GJA1/GABRG1/SLC7A11/SLC1A3/SLC16A1" 6
"20" "HIP" "GO:0005313" "L-glutamate transmembrane transporter activity" "2/51" "14/18410" 0.000670270800471507 0.0322017647905275 0.0153123612293912 "SLC7A11/SLC1A3" 2
"21" "HIP" "GO:0005237" "inhibitory extracellular ligand-gated ion channel activity" "2/51" "15/18410" 0.000772019935601091 0.0322017647905275 0.0153123612293912 "GLRA2/GABRG1" 2
"22" "HIP" "GO:0015172" "acidic amino acid transmembrane transporter activity" "2/51" "16/18410" 0.00088074647035941 0.0322017647905275 0.0153123612293912 "SLC7A11/SLC1A3" 2
"23" "HIP" "GO:0031690" "adrenergic receptor binding" "2/51" "18/18410" 0.00111898024368628 0.0322017647905275 0.0153123612293912 "ARRDC3/UCHL1" 2
