"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "CBC" "GO:0014069" "postsynaptic density" "2/4" "318/19594" 0.0015418054697179 0.0123704900961842 0.00144684094692212 "DCC/BCL11A" 2
"2" "CBC" "GO:0032279" "asymmetric synapse" "2/4" "323/19594" 0.00159020238024354 0.0123704900961842 0.00144684094692212 "DCC/BCL11A" 2
"3" "CBC" "GO:0099572" "postsynaptic specialization" "2/4" "341/19594" 0.00177047588290356 0.0123704900961842 0.00144684094692212 "DCC/BCL11A" 2
"4" "CBC" "GO:0098984" "neuron to neuron synapse" "2/4" "347/19594" 0.00183266519943469 0.0123704900961842 0.00144684094692212 "DCC/BCL11A" 2
"5" "CBC" "GO:0044295" "axonal growth cone" "1/4" "22/19594" 0.00448395514752287 0.0238391856294943 0.00278820884555489 "DCC" 1
"6" "CBC" "GO:0016514" "SWI/SNF complex" "1/4" "26/19594" 0.00529759680655428 0.0238391856294943 0.00278820884555489 "BCL11A" 1
"7" "CBC" "GO:0099061" "integral component of postsynaptic density membrane" "1/4" "51/19594" 0.0103715632379582 0.0348045119157475 0.00407070314804065 "DCC" 1
"8" "CBC" "GO:0099146" "intrinsic component of postsynaptic density membrane" "1/4" "54/19594" 0.0109791320975819 0.0348045119157475 0.00407070314804065 "DCC" 1
"9" "CBC" "GO:0098685" "Schaffer collateral - CA1 synapse" "1/4" "72/19594" 0.014618672474555 0.0348045119157475 0.00407070314804065 "DCC" 1
"10" "CBC" "GO:0099060" "integral component of postsynaptic specialization membrane" "1/4" "77/19594" 0.0156278708051231 0.0348045119157475 0.00407070314804065 "DCC" 1
"11" "CBC" "GO:0098948" "intrinsic component of postsynaptic specialization membrane" "1/4" "80/19594" 0.0162330175899708 0.0348045119157475 0.00407070314804065 "DCC" 1
"12" "CBC" "GO:0070603" "SWI/SNF superfamily-type complex" "1/4" "86/19594" 0.0174424740797708 0.0348045119157475 0.00407070314804065 "BCL11A" 1
"13" "CBC" "GO:1904949" "ATPase complex" "1/4" "88/19594" 0.0178453783125757 0.0348045119157475 0.00407070314804065 "BCL11A" 1
"14" "CBC" "GO:0098839" "postsynaptic density membrane" "1/4" "89/19594" 0.0180467839563135 0.0348045119157475 0.00407070314804065 "DCC" 1
"15" "CBC" "GO:0016363" "nuclear matrix" "1/4" "109/19594" 0.0220683957713369 0.0364887564787328 0.00426769081622606 "BCL11A" 1
"16" "CBC" "GO:0099634" "postsynaptic specialization membrane" "1/4" "116/19594" 0.0234730372298366 0.0364887564787328 0.00426769081622606 "DCC" 1
"17" "CBC" "GO:0099055" "integral component of postsynaptic membrane" "1/4" "118/19594" 0.0238740852867653 0.0364887564787328 0.00426769081622606 "DCC" 1
"18" "CBC" "GO:0098936" "intrinsic component of postsynaptic membrane" "1/4" "123/19594" 0.0248761649885608 0.0364887564787328 0.00426769081622606 "DCC" 1
"19" "CBC" "GO:0034399" "nuclear periphery" "1/4" "127/19594" 0.0256772730776268 0.0364887564787328 0.00426769081622606 "BCL11A" 1
"20" "CBC" "GO:0099699" "integral component of synaptic membrane" "1/4" "149/19594" 0.0300745479195065 0.0395153608506831 0.00462167963165884 "DCC" 1
"21" "CBC" "GO:0099240" "intrinsic component of synaptic membrane" "1/4" "160/19594" 0.0322675953484962 0.0395153608506831 0.00462167963165884 "DCC" 1
"22" "CBC" "GO:0030426" "growth cone" "1/4" "161/19594" 0.0324667787188063 0.0395153608506831 0.00462167963165884 "DCC" 1
"23" "CBC" "GO:0030427" "site of polarized growth" "1/4" "167/19594" 0.0336612333172486 0.0395153608506831 0.00462167963165884 "DCC" 1
"24" "CBC" "GO:0044815" "DNA packaging complex" "1/4" "198/19594" 0.0398149733861295 0.0447918450593957 0.00523881228764862 "BCL11A" 1
"25" "CC" "GO:0000781" "chromosome, telomeric region" "1/2" "166/19594" 0.0168726167068072 0.0370103985191222 NA "NLRP2" 1
"26" "CC" "GO:0000151" "ubiquitin ligase complex" "1/2" "302/19594" 0.0305889806005825 0.0370103985191222 NA "GPR37" 1
"27" "CC" "GO:0098687" "chromosomal region" "1/2" "366/19594" 0.0370103985191222 0.0370103985191222 NA "NLRP2" 1
"28" "FC" "GO:0072562" "blood microparticle" "4/12" "147/19594" 1.4365218818712e-06 0.000100556531730984 5.59487469781413e-05 "HSPA1B/SERPINA3/CP/HBB" 4
"29" "HIP" "GO:0062023" "collagen-containing extracellular matrix" "6/31" "429/19594" 4.92224310784774e-05 0.00556213471186795 0.00388598140093243 "ANXA1/S100A8/SERPINA3/S100A10/AGT/SPARC" 6
"30" "HIP" "GO:0009897" "external side of plasma membrane" "5/31" "455/19594" 0.000681583368895554 0.0385094603425988 0.0269046066669298 "AQP4/ANXA1/ITGA2/LRP2/IL13RA2" 5
"31" "MED" "GO:0032039" "integrator complex" "1/6" "27/19594" 0.00824045507308513 0.0329618202923405 0.00867416323482645 "SAGE1" 1
"32" "OC" "GO:0098982" "GABA-ergic synapse" "2/14" "70/19594" 0.00111354678729015 0.0250319966835319 0.0145113024252359 "GABRA4/ERBB4" 2
"33" "OC" "GO:0099060" "integral component of postsynaptic specialization membrane" "2/14" "77/19594" 0.00134531880919803 0.0250319966835319 0.0145113024252359 "GABRA4/ERBB4" 2
"34" "OC" "GO:1990665" "AnxA2-p11 complex" "1/14" "2/19594" 0.00142853480495087 0.0250319966835319 0.0145113024252359 "S100A10" 1
"35" "OC" "GO:0098948" "intrinsic component of postsynaptic specialization membrane" "2/14" "80/19594" 0.00145113024252359 0.0250319966835319 0.0145113024252359 "GABRA4/ERBB4" 2
"36" "OC" "GO:0097060" "synaptic membrane" "3/14" "373/19594" 0.00213103474096084 0.0292009130525243 0.0169280655376952 "GABRA4/CDH8/ERBB4" 3
"37" "OC" "GO:0099634" "postsynaptic specialization membrane" "2/14" "116/19594" 0.00301833799049108 0.0292009130525243 0.0169280655376952 "GABRA4/ERBB4" 2
"38" "OC" "GO:0099055" "integral component of postsynaptic membrane" "2/14" "118/19594" 0.00312122954981904 0.0292009130525243 0.0169280655376952 "GABRA4/ERBB4" 2
"39" "OC" "GO:0098936" "intrinsic component of postsynaptic membrane" "2/14" "123/19594" 0.00338561310753905 0.0292009130525243 0.0169280655376952 "GABRA4/ERBB4" 2
"40" "OC" "GO:0099699" "integral component of synaptic membrane" "2/14" "149/19594" 0.00492285461664109 0.0377418853942483 0.0218793538517382 "GABRA4/ERBB4" 2
"41" "OC" "GO:0099240" "intrinsic component of synaptic membrane" "2/14" "160/19594" 0.00565378219564622 0.0390110971499589 0.0226151287825849 "GABRA4/ERBB4" 2
"42" "OC" "GO:0019897" "extrinsic component of plasma membrane" "2/14" "170/19594" 0.00635898510609536 0.0398881793018709 0.0231235822039831 "S100A10/CDH8" 2
