"Cluster" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1" "CBC" "GO:0071294" "cellular response to zinc ion" "6/109" "24/18800" 4.08697419145796e-09 7.28707498336955e-06 6.0917425843205e-06 "MT1X/MT1M/GLRA1/MT2A/MT1A/GLRA2" 6
"2" "CBC" "GO:0010043" "response to zinc ion" "7/109" "53/18800" 2.24318965998142e-08 1.99980358187343e-05 1.67176660975457e-05 "MT1X/MT1M/GLRA1/MT2A/S100A8/MT1A/GLRA2" 7
"3" "CBC" "GO:0006882" "cellular zinc ion homeostasis" "6/109" "39/18800" 9.23216551828613e-08 5.48698370636806e-05 4.58692855224321e-05 "MT1X/MT1M/MT2A/S100A8/MT1A/S100A9" 6
"4" "CBC" "GO:0055069" "zinc ion homeostasis" "6/109" "41/18800" 1.26042779153164e-07 5.61835688075229e-05 4.6967519810758e-05 "MT1X/MT1M/MT2A/S100A8/MT1A/S100A9" 6
"5" "CBC" "GO:0046916" "cellular transition metal ion homeostasis" "8/109" "115/18800" 3.4846466224896e-07 0.000124262498557979 0.000103879149840953 "MT1X/MT1M/CP/MT2A/S100A8/MT1A/TF/S100A9" 8
"6" "CBC" "GO:0070486" "leukocyte aggregation" "4/109" "13/18800" 7.34270637419538e-07 0.000218200757753173 0.000182408284664222 "S100A8/HAS2/S100A9/CD44" 4
"7" "CBC" "GO:0010038" "response to metal ion" "12/109" "351/18800" 9.18919603252854e-07 0.000234061950371405 0.000195667692963314 "MT1X/MT1M/GLRA1/MT2A/S100A8/MBP/CPNE4/TXNIP/MT1A/TF/TFAP2A/GLRA2" 12
"8" "CBC" "GO:0010273" "detoxification of copper ion" "4/109" "15/18800" 1.38930512799137e-06 0.000263657599807258 0.000220408632008192 "MT1X/MT1M/MT2A/MT1A" 4
"9" "CBC" "GO:1990169" "stress response to copper ion" "4/109" "15/18800" 1.38930512799137e-06 0.000263657599807258 0.000220408632008192 "MT1X/MT1M/MT2A/MT1A" 4
"10" "CBC" "GO:0055076" "transition metal ion homeostasis" "8/109" "139/18800" 1.47873022886852e-06 0.000263657599807258 0.000220408632008192 "MT1X/MT1M/CP/MT2A/S100A8/MT1A/TF/S100A9" 8
"11" "CBC" "GO:0071248" "cellular response to metal ion" "9/109" "191/18800" 1.69821210119813e-06 0.000275264743312388 0.000230111802420723 "MT1X/MT1M/GLRA1/MT2A/CPNE4/MT1A/TF/TFAP2A/GLRA2" 9
"12" "CBC" "GO:0061687" "detoxification of inorganic compound" "4/109" "18/18800" 3.0729877962941e-06 0.000456594770066032 0.000381697431539689 "MT1X/MT1M/MT2A/MT1A" 4
"13" "CBC" "GO:0097501" "stress response to metal ion" "4/109" "19/18800" 3.87509081772503e-06 0.000531483609846441 0.000444301910761024 "MT1X/MT1M/MT2A/MT1A" 4
"14" "CBC" "GO:0071241" "cellular response to inorganic substance" "9/109" "221/18800" 5.61252209511397e-06 0.000714794778256301 0.000597543705765518 "MT1X/MT1M/GLRA1/MT2A/CPNE4/MT1A/TF/TFAP2A/GLRA2" 9
"15" "CBC" "GO:0035425" "autocrine signaling" "3/109" "7/18800" 6.52435675473723e-06 0.000775528539579765 0.00064831502910231 "S100A8/HILPDA/S100A9" 3
"16" "CBC" "GO:0009636" "response to toxic substance" "9/109" "247/18800" 1.37210783496119e-05 0.00152904266858487 0.00127822677256911 "MT1X/MT1M/HBB/KDM5C/MT2A/MBP/MT1A/S100A9/HBD" 9
"17" "CBC" "GO:0071280" "cellular response to copper ion" "4/109" "27/18800" 1.6929930333866e-05 0.00177565092854607 0.00148438274630058 "MT1X/MT1M/MT2A/MT1A" 4
"18" "CBC" "GO:0098754" "detoxification" "7/109" "150/18800" 2.70100707248756e-05 0.0026754975612474 0.00223662340037566 "MT1X/MT1M/HBB/MT2A/MT1A/S100A9/HBD" 7
"19" "CBC" "GO:0070488" "neutrophil aggregation" "2/109" "2/18800" 3.33086979502079e-05 0.00312575833922214 0.0026130258336562 "S100A8/S100A9" 2
"20" "CBC" "GO:0010975" "regulation of neuron projection development" "11/109" "431/18800" 4.13616890268921e-05 0.00368739457674743 0.00308253429800417 "SEMA3D/DPYSL3/DCC/BCL11A/ISLR2/MBP/PTPRO/S100A9/PPFIA2/CTNNA2/PAK3" 11
"21" "CBC" "GO:0071276" "cellular response to cadmium ion" "4/109" "37/18800" 6.0931775911472e-05 0.00517339792619783 0.0043247816887541 "MT1X/MT1M/MT2A/MT1A" 4
"22" "CBC" "GO:0001822" "kidney development" "9/109" "303/18800" 6.78403054255921e-05 0.00549814838971958 0.00459626184127457 "ZBTB16/ACTA2/WNT7B/FREM2/PTPRO/CEP290/HAS2/TFAP2A/EPCAM" 9
